,Retorno_Bruto,Retorno_Liquido,Retorno
2022-01-11,0.0034271122308394833,0.0034271122308394833,0.0034271122308394833
2022-01-12,-0.0026899263168561876,-0.0026899263168561876,-0.0026899263168561876
2022-01-13,0.004595237163086792,0.004595237163086792,0.004595237163086792
2022-01-14,0.0053634179089108,0.0053634179089108,0.0053634179089108
2022-01-17,-0.01013944489069903,-0.01013944489069903,-0.01013944489069903
2022-01-18,0.005722070224045627,0.005722070224045627,0.005722070224045627
2022-01-19,0.00801484605963354,0.00801484605963354,0.00801484605963354
2022-01-20,0.004587908530890785,0.004587908530890785,0.004587908530890785
2022-01-21,-0.005535813557278715,-0.005535813557278715,-0.005535813557278715
2022-01-24,-0.009650469986435182,-0.009650469986435182,-0.009650469986435182
2022-01-25,0.011831908025074108,0.011831908025074108,0.011831908025074108
2022-01-26,8.708256714487906e-05,8.708256714487906e-05,8.708256714487906e-05
2022-01-27,-0.0008741269560650722,-0.0008741269560650722,-0.0008741269560650722
2022-01-28,0.004105409983083749,0.004105409983083749,0.004105409983083749
2022-01-31,0.009610593892028408,0.009610593892028408,0.009610593892028408
2022-02-01,0.003346417232383682,0.003346417232383682,0.003346417232383682
2022-02-02,-0.0011157184946711505,-0.0011157184946711505,-0.0011157184946711505
2022-02-03,-0.008849429043771485,-0.008849429043771485,-0.008849429043771485
2022-02-04,-0.003284338079007885,-0.003284338079007885,-0.003284338079007885
2022-02-07,0.004789282368361926,0.004789282368361926,0.004789282368361926
2022-02-08,-0.004597054125083242,-0.004597054125083242,-0.004597054125083242
2022-02-09,-0.0036817238838615634,-0.0036817238838615634,-0.0036817238838615634
2022-02-10,0.007144059531471505,0.007144059531471505,0.007144059531471505
2022-02-11,-0.002889304765976512,-0.002889304765976512,-0.002889304765976512
2022-02-14,0.0029745111457003103,0.0029745111457003103,0.0029745111457003103
2022-02-15,-0.005815609436002373,-0.005815609436002373,-0.005815609436002373
2022-02-16,-0.005951395358708975,-0.005951395358708975,-0.005951395358708975
2022-02-17,-0.004445610531693307,-0.004445610531693307,-0.004445610531693307
2022-02-18,-0.0018212315866550286,-0.0018212315866550286,-0.0018212315866550286
2022-02-21,0.0016400446586648893,0.0016400446586648893,0.0016400446586648893
2022-02-22,0.0113579973409309,0.0113579973409309,0.0113579973409309
2022-02-23,0.004127642298058648,0.004127642298058648,0.004127642298058648
2022-02-24,-0.000381853319931136,-0.000381853319931136,-0.000381853319931136
2022-02-25,-0.0015869249531888989,-0.0015869249531888989,-0.0015869249531888989
2022-03-02,-0.0014745882365725773,-0.0014745882365725773,-0.0014745882365725773
2022-03-03,-0.0023167344208249387,-0.0023167344208249387,-0.0023167344208249387
2022-03-04,0.006495852614366104,0.006495852614366104,0.006495852614366104
2022-03-07,-0.0010981829289486668,-0.0010981829289486668,-0.0010981829289486668
2022-03-08,-0.0034703466495908195,-0.0034703466495908195,-0.0034703466495908195
2022-03-09,0.006815748326576029,0.006815748326576029,0.006815748326576029
2022-03-10,0.0012145609042825624,0.0012145609042825624,0.0012145609042825624
2022-03-11,-0.00880068506086105,-0.00880068506086105,-0.00880068506086105
2022-03-14,-0.0026944735806157414,-0.0026944735806157414,-0.0026944735806157414
2022-03-15,0.0003156794090659811,0.0003156794090659811,0.0003156794090659811
2022-03-16,0.001070500861589063,0.001070500861589063,0.001070500861589063
2022-03-17,0.0047959118109030295,0.0047959118109030295,0.0047959118109030295
2022-03-18,0.007779861322174161,0.007779861322174161,0.007779861322174161
2022-03-21,0.006457844181730387,0.006457844181730387,0.006457844181730387
2022-03-22,0.009796014673644764,0.009796014673644764,0.009796014673644764
2022-03-23,-0.007873475108682575,-0.007873475108682575,-0.007873475108682575
2022-03-24,0.0107480731011701,0.0107480731011701,0.0107480731011701
2022-03-25,-0.004579408212724465,-0.004579408212724465,-0.004579408212724465
2022-03-28,0.003983321885615383,0.003983321885615383,0.003983321885615383
2022-03-29,-0.0012582890225295187,-0.0012582890225295187,-0.0012582890225295187
2022-03-30,-0.0009416436298418894,-0.0009416436298418894,-0.0009416436298418894
2022-03-31,-0.0013848302988628631,-0.0013848302988628631,-0.0013848302988628631
2022-04-01,0.00012018483307899195,0.00012018483307899195,0.00012018483307899195
2022-04-04,-0.0012642646707126878,-0.0012642646707126878,-0.0012642646707126878
2022-04-05,-0.007596590277201994,-0.007596590277201994,-0.007596590277201994
2022-04-06,-0.005586847470193846,-0.005586847470193846,-0.005586847470193846
2022-04-07,0.0016660207868215236,0.0016660207868215236,0.0016660207868215236
2022-04-08,-0.0016164389706631917,-0.0016164389706631917,-0.0016164389706631917
2022-04-11,-0.00021447910457248766,-0.00021447910457248766,-0.00021447910457248766
2022-04-12,-0.004721000975584768,-0.004721000975584768,-0.004721000975584768
2022-04-13,-0.003058433310894738,-0.003058433310894738,-0.003058433310894738
2022-04-14,0.00012615777323456926,0.00012615777323456926,0.00012615777323456926
2022-04-18,0.008147525912569105,0.008147525912569105,0.008147525912569105
2022-04-19,-0.005201535085612595,-0.005201535085612595,-0.005201535085612595
2022-04-20,-0.0027422972614345705,-0.0027422972614345705,-0.0027422972614345705
2022-04-22,-0.005536590171036861,-0.005536590171036861,-0.005536590171036861
2022-04-25,0.0037257458391140004,0.0037257458391140004,0.0037257458391140004
2022-04-26,-0.001099033042359762,-0.001099033042359762,-0.001099033042359762
2022-04-27,0.004356663277623527,0.004356663277623527,0.004356663277623527
2022-04-28,0.005389119874800992,0.005389119874800992,0.005389119874800992
2022-04-29,-0.003280589896119721,-0.003280589896119721,-0.003280589896119721
2022-05-02,0.0026628243076345726,0.0026628243076345726,0.0026628243076345726
2022-05-03,0.0033718946691579,0.0033718946691579,0.0033718946691579
2022-05-04,-0.0006660320059308491,-0.0006660320059308491,-0.0006660320059308491
2022-05-05,-0.004807439248588448,-0.004807439248588448,-0.004807439248588448
2022-05-06,-0.0017906677303915182,-0.0017906677303915182,-0.0017906677303915182
2022-05-09,0.002095363137571605,0.002095363137571605,0.002095363137571605
2022-05-10,-0.000756159758372058,-0.000756159758372058,-0.000756159758372058
2022-05-11,-0.0017591194551871072,-0.0017591194551871072,-0.0017591194551871072
2022-05-12,0.004644042473202733,0.004644042473202733,0.004644042473202733
2022-05-13,0.0025094426583263576,0.0025094426583263576,0.0025094426583263576
2022-05-16,0.002216440508518203,0.002216440508518203,0.002216440508518203
2022-05-17,0.005612728424468888,0.005612728424468888,0.005612728424468888
2022-05-18,-0.004599084032934818,-0.004599084032934818,-0.004599084032934818
2022-05-19,0.003291425227238933,0.003291425227238933,0.003291425227238933
2022-05-20,0.00044462033721656387,0.00044462033721656387,0.00044462033721656387
2022-05-23,0.005072552432064085,0.005072552432064085,0.005072552432064085
2022-05-24,0.005518550640012833,0.005518550640012833,0.005518550640012833
2022-05-25,-0.004589999683955958,-0.004589999683955958,-0.004589999683955958
2022-05-26,-0.0015444377183838186,-0.0015444377183838186,-0.0015444377183838186
2022-05-27,-0.002959663920322317,-0.002959663920322317,-0.002959663920322317
2022-05-30,-0.004524551937914214,-0.004524551937914214,-0.004524551937914214
2022-05-31,0.0015424934969502815,0.0015424934969502815,0.0015424934969502815
2022-06-01,-0.001914204453546978,-0.001914204453546978,-0.001914204453546978
2022-06-02,-0.002672898393527938,-0.002672898393527938,-0.002672898393527938
2022-06-03,-0.001045745551001731,-0.001045745551001731,-0.001045745551001731
2022-06-06,-0.00023289910634720508,-0.00023289910634720508,-0.00023289910634720508
2022-06-07,-0.010332435152004249,-0.010332435152004249,-0.010332435152004249
2022-06-08,-0.002951162705957552,-0.002951162705957552,-0.002951162705957552
2022-06-09,-0.002302911661930253,-0.002302911661930253,-0.002302911661930253
2022-06-10,-0.007174081846053915,-0.007174081846053915,-0.007174081846053915
2022-06-13,-0.008084297923544995,-0.008084297923544995,-0.008084297923544995
2022-06-14,0.00016708215429475626,0.00016708215429475626,0.00016708215429475626
2022-06-15,0.0016539109593489987,0.0016539109593489987,0.0016539109593489987
2022-06-17,-0.007158893821840977,-0.007158893821840977,-0.007158893821840977
2022-06-20,-0.0004333015285221842,-0.0004333015285221842,-0.0004333015285221842
2022-06-21,-0.0012636954303176598,-0.0012636954303176598,-0.0012636954303176598
2022-06-22,-0.0028111242006271294,-0.0028111242006271294,-0.0028111242006271294
2022-06-23,-0.0025469547761708803,-0.0025469547761708803,-0.0025469547761708803
2022-06-24,0.0022525639929230515,0.0022525639929230515,0.0022525639929230515
2022-06-27,0.009524438182303214,0.009524438182303214,0.009524438182303214
2022-06-28,0.0007665665402575225,0.0007665665402575225,0.0007665665402575225
2022-06-29,-0.003076786133351845,-0.003076786133351845,-0.003076786133351845
2022-06-30,0.0008608282694620626,0.0008608282694620626,0.0008608282694620626
2022-07-01,0.006889883770585411,0.006889883770585411,0.006889883770585411
2022-07-04,-0.004911871580268676,-0.004911871580268676,-0.004911871580268676
2022-07-05,-0.006707361638847574,-0.006707361638847574,-0.006707361638847574
2022-07-06,-0.0008268496173205176,-0.0008268496173205176,-0.0008268496173205176
2022-07-07,-0.0036509298170697597,-0.0036509298170697597,-0.0036509298170697597
2022-07-08,0.0066069398302874465,0.0066069398302874465,0.0066069398302874465
