Data_Rebalanceamento,Data_Aplicacao,Tempo_Segundos
2022-05-03,2022-05-04,0.02289271354675293
2022-05-04,2022-05-05,0.02327728271484375
2022-05-05,2022-05-06,0.023053407669067383
2022-05-06,2022-05-09,0.022922039031982422
2022-05-09,2022-05-10,0.022954702377319336
2022-05-10,2022-05-11,0.02302265167236328
2022-05-11,2022-05-12,0.022944927215576172
2022-05-12,2022-05-13,0.022923707962036133
2022-05-13,2022-05-16,0.02286243438720703
2022-05-16,2022-05-17,0.022892236709594727
2022-05-17,2022-05-18,0.022799253463745117
2022-05-18,2022-05-19,0.023163795471191406
2022-05-19,2022-05-20,0.022856473922729492
2022-05-20,2022-05-23,0.023005247116088867
2022-05-23,2022-05-24,0.022902727127075195
2022-05-24,2022-05-25,0.02324700355529785
2022-05-25,2022-05-26,0.023151874542236328
2022-05-26,2022-05-27,0.022976398468017578
2022-05-27,2022-05-30,0.02286529541015625
2022-05-30,2022-05-31,0.022913455963134766
2022-05-31,2022-06-01,0.023166894912719727
2022-06-01,2022-06-02,0.022967100143432617
2022-06-02,2022-06-03,0.02303934097290039
2022-06-03,2022-06-06,0.04476451873779297
2022-06-06,2022-06-07,0.054793357849121094
2022-06-07,2022-06-08,0.0474245548248291
2022-06-08,2022-06-09,0.02751946449279785
2022-06-09,2022-06-10,0.027820348739624023
2022-06-10,2022-06-13,0.027822256088256836
2022-06-13,2022-06-14,0.027545928955078125
2022-06-14,2022-06-15,0.02708268165588379
2022-06-15,2022-06-17,0.027513980865478516
2022-06-17,2022-06-20,0.027420997619628906
2022-06-20,2022-06-21,0.02699446678161621
2022-06-21,2022-06-22,0.027082204818725586
2022-06-22,2022-06-23,0.027207374572753906
2022-06-23,2022-06-24,0.0270841121673584
2022-06-24,2022-06-27,0.02727508544921875
2022-06-27,2022-06-28,0.02753925323486328
2022-06-28,2022-06-29,0.027098417282104492
2022-06-29,2022-06-30,0.02704477310180664
2022-06-30,2022-07-01,0.030449390411376953
2022-07-01,2022-07-04,0.02668309211730957
2022-07-04,2022-07-05,0.02388596534729004
2022-07-05,2022-07-06,0.05328536033630371
2022-07-06,2022-07-07,0.04846644401550293
2022-07-07,2022-07-08,0.036009788513183594
2022-07-08,2022-07-11,0.04883527755737305
2022-07-11,2022-07-12,0.02309417724609375
2022-07-12,2022-07-13,0.023088455200195312
2022-07-13,2022-07-14,0.022913217544555664
2022-07-14,2022-07-15,0.022948741912841797
2022-07-15,2022-07-18,0.023090124130249023
2022-07-18,2022-07-19,0.023532390594482422
2022-07-19,2022-07-20,0.023040056228637695
2022-07-20,2022-07-21,0.022978544235229492
2022-07-21,2022-07-22,0.023133277893066406
2022-07-22,2022-07-25,0.04060006141662598
2022-07-25,2022-07-26,0.04541778564453125
2022-07-26,2022-07-27,0.023119211196899414
2022-07-27,2022-07-28,0.022774219512939453
2022-07-28,2022-07-29,0.023177146911621094
2022-07-29,2022-08-01,0.022918224334716797
2022-08-01,2022-08-02,0.022965669631958008
2022-08-02,2022-08-03,0.023029327392578125
2022-08-03,2022-08-04,0.022928953170776367
2022-08-04,2022-08-05,0.02300739288330078
2022-08-05,2022-08-08,0.023250102996826172
2022-08-08,2022-08-09,0.02290511131286621
2022-08-09,2022-08-10,0.02300286293029785
2022-08-10,2022-08-11,0.02288675308227539
2022-08-11,2022-08-12,0.022989511489868164
2022-08-12,2022-08-15,0.0229337215423584
2022-08-15,2022-08-16,0.02297806739807129
2022-08-16,2022-08-17,0.022906064987182617
2022-08-17,2022-08-18,0.023031234741210938
2022-08-18,2022-08-19,0.023102521896362305
2022-08-19,2022-08-22,0.022999286651611328
2022-08-22,2022-08-23,0.02304530143737793
2022-08-23,2022-08-24,0.022972583770751953
2022-08-24,2022-08-25,0.022881031036376953
2022-08-25,2022-08-26,0.06843829154968262
2022-08-26,2022-08-29,0.026818275451660156
2022-08-29,2022-08-30,0.023088455200195312
2022-08-30,2022-08-31,0.02303004264831543
2022-08-31,2022-09-01,0.023091554641723633
2022-09-01,2022-09-02,0.023004531860351562
2022-09-02,2022-09-05,0.023434877395629883
2022-09-05,2022-09-06,0.023017168045043945
2022-09-06,2022-09-08,0.022899866104125977
2022-09-08,2022-09-09,0.023062467575073242
2022-09-09,2022-09-12,0.02320408821105957
2022-09-12,2022-09-13,0.022921323776245117
2022-09-13,2022-09-14,0.02307724952697754
2022-09-14,2022-09-15,0.023131370544433594
2022-09-15,2022-09-16,0.022974014282226562
2022-09-16,2022-09-19,0.023079395294189453
2022-09-19,2022-09-20,0.023345947265625
2022-09-20,2022-09-21,0.02550220489501953
2022-09-21,2022-09-22,0.022976398468017578
2022-09-22,2022-09-23,0.0236203670501709
2022-09-23,2022-09-26,0.02304244041442871
2022-09-26,2022-09-27,0.022954940795898438
2022-09-27,2022-09-28,0.02599310874938965
2022-09-28,2022-09-29,0.023235559463500977
2022-09-29,2022-09-30,0.023192644119262695
2022-09-30,2022-10-03,0.022846460342407227
2022-10-03,2022-10-04,0.022938013076782227
2022-10-04,2022-10-05,0.023693561553955078
2022-10-05,2022-10-06,0.023194313049316406
2022-10-06,2022-10-07,0.02292490005493164
2022-10-07,2022-10-10,0.023319005966186523
2022-10-10,2022-10-11,0.023391246795654297
2022-10-11,2022-10-13,0.023206233978271484
2022-10-13,2022-10-14,0.023531675338745117
2022-10-14,2022-10-17,0.023354768753051758
2022-10-17,2022-10-18,0.023011445999145508
2022-10-18,2022-10-19,0.023127317428588867
2022-10-19,2022-10-20,0.022942304611206055
2022-10-20,2022-10-21,0.023244857788085938
2022-10-21,2022-10-24,0.022979259490966797
2022-10-24,2022-10-25,0.02344226837158203
2022-10-25,2022-10-26,0.02315664291381836
2022-10-26,2022-10-27,0.023098230361938477
2022-10-27,2022-10-28,0.023268938064575195
2022-10-28,2022-10-31,0.023221731185913086
2022-10-31,2022-11-01,0.023566007614135742
2022-11-01,2022-11-03,0.023314237594604492
2022-11-03,2022-11-04,0.023087263107299805
2022-11-04,2022-11-07,0.023361921310424805
2022-11-07,2022-11-08,0.023402929306030273
2022-11-08,2022-11-09,0.02368617057800293
2022-11-09,2022-11-10,0.023318767547607422
2022-11-10,2022-11-11,0.023572683334350586
2022-11-11,2022-11-14,0.05674576759338379
2022-11-14,2022-11-16,0.04696345329284668
2022-11-16,2022-11-17,0.04763221740722656
2022-11-17,2022-11-18,0.041109323501586914
2022-11-18,2022-11-21,0.03577280044555664
2022-11-21,2022-11-22,0.02328944206237793
2022-11-22,2022-11-23,0.0229947566986084
2022-11-23,2022-11-24,0.02319788932800293
2022-11-24,2022-11-25,0.02295827865600586
2022-11-25,2022-11-28,0.022868633270263672
2022-11-28,2022-11-29,0.022957563400268555
2022-11-29,2022-11-30,0.022908687591552734
2022-11-30,2022-12-01,0.023115873336791992
2022-12-01,2022-12-02,0.023150205612182617
2022-12-02,2022-12-05,0.02302718162536621
2022-12-05,2022-12-06,0.023205041885375977
2022-12-06,2022-12-07,0.02313065528869629
2022-12-07,2022-12-08,0.023876667022705078
2022-12-08,2022-12-09,0.023047924041748047
2022-12-09,2022-12-12,0.023127317428588867
2022-12-12,2022-12-13,0.023132801055908203
2022-12-13,2022-12-14,0.023138999938964844
2022-12-14,2022-12-15,0.023035049438476562
2022-12-15,2022-12-16,0.0234220027923584
2022-12-16,2022-12-19,0.023099184036254883
2022-12-19,2022-12-20,0.02371954917907715
2022-12-20,2022-12-21,0.045415639877319336
2022-12-21,2022-12-22,0.05128669738769531
2022-12-22,2022-12-23,0.04537844657897949
2022-12-23,2022-12-26,0.03179645538330078
2022-12-26,2022-12-27,0.023189306259155273
2022-12-27,2022-12-28,0.023406267166137695
2022-12-28,2022-12-29,0.023131608963012695
2022-12-29,2023-01-02,0.023166894912719727
2023-01-02,2023-01-03,0.023046016693115234
2023-01-03,2023-01-04,0.0231781005859375
2023-01-04,2023-01-05,0.027074337005615234
2023-01-05,2023-01-06,0.023117780685424805
2023-01-06,2023-01-09,0.023230791091918945
2023-01-09,2023-01-10,0.023117542266845703
2023-01-10,2023-01-11,0.023058414459228516
2023-01-11,2023-01-12,0.023009061813354492
2023-01-12,2023-01-13,0.02313828468322754
2023-01-13,2023-01-16,0.023145198822021484
2023-01-16,2023-01-17,0.0411074161529541
2023-01-17,2023-01-18,0.04494786262512207
2023-01-18,2023-01-19,0.023539304733276367
2023-01-19,2023-01-20,0.023192644119262695
2023-01-20,2023-01-23,0.023076534271240234
2023-01-23,2023-01-24,0.02751636505126953
2023-01-24,2023-01-25,0.023313283920288086
2023-01-25,2023-01-26,0.023191213607788086
2023-01-26,2023-01-27,0.022998571395874023
2023-01-27,2023-01-30,0.023151874542236328
2023-01-30,2023-01-31,0.023091793060302734
2023-01-31,2023-02-01,0.022893190383911133
2023-02-01,2023-02-02,0.0229949951171875
2023-02-02,2023-02-03,0.0738368034362793
2023-02-03,2023-02-06,0.01841115951538086
2023-02-06,2023-02-07,0.02442479133605957
2023-02-07,2023-02-08,0.042336225509643555
2023-02-08,2023-02-09,0.02461075782775879
2023-02-09,2023-02-10,0.024154186248779297
2023-02-10,2023-02-13,0.02430272102355957
2023-02-13,2023-02-14,0.024036884307861328
2023-02-14,2023-02-15,0.053315162658691406
2023-02-15,2023-02-16,0.06557989120483398
2023-02-16,2023-02-17,0.02420639991760254
2023-02-17,2023-02-22,0.04338860511779785
2023-02-22,2023-02-23,0.033988237380981445
2023-02-23,2023-02-24,0.045418739318847656
2023-02-24,2023-02-27,0.02464127540588379
2023-02-27,2023-02-28,0.024321556091308594
2023-02-28,2023-03-01,0.04952263832092285
2023-03-01,2023-03-02,0.023372650146484375
2023-03-02,2023-03-03,0.02334761619567871
2023-03-03,2023-03-06,0.023154497146606445
2023-03-06,2023-03-07,0.025140047073364258
2023-03-07,2023-03-08,0.02313089370727539
2023-03-08,2023-03-09,0.023029565811157227
2023-03-09,2023-03-10,0.022787094116210938
2023-03-10,2023-03-13,0.022703886032104492
2023-03-13,2023-03-14,0.02275705337524414
2023-03-14,2023-03-15,0.022896289825439453
2023-03-15,2023-03-16,0.022661447525024414
2023-03-16,2023-03-17,0.03290843963623047
2023-03-17,2023-03-20,0.022978544235229492
2023-03-20,2023-03-21,0.022754192352294922
2023-03-21,2023-03-22,0.022936105728149414
2023-03-22,2023-03-23,0.02274608612060547
2023-03-23,2023-03-24,0.02287459373474121
2023-03-24,2023-03-27,0.022913455963134766
2023-03-27,2023-03-28,0.022648334503173828
2023-03-28,2023-03-29,0.0228424072265625
2023-03-29,2023-03-30,0.02666640281677246
2023-03-30,2023-03-31,0.04460740089416504
2023-03-31,2023-04-03,0.03149008750915527
2023-04-03,2023-04-04,0.052277565002441406
2023-04-04,2023-04-05,0.023168087005615234
2023-04-05,2023-04-06,0.02304530143737793
2023-04-06,2023-04-10,0.023138999938964844
2023-04-10,2023-04-11,0.023323535919189453
2023-04-11,2023-04-12,0.023044109344482422
2023-04-12,2023-04-13,0.0237271785736084
2023-04-13,2023-04-14,0.02317523956298828
2023-04-14,2023-04-17,0.023051977157592773
2023-04-17,2023-04-18,0.023043155670166016
2023-04-18,2023-04-19,0.023078441619873047
2023-04-19,2023-04-20,0.02306509017944336
2023-04-20,2023-04-24,0.023116350173950195
2023-04-24,2023-04-25,0.02307724952697754
2023-04-25,2023-04-26,0.04078340530395508
2023-04-26,2023-04-27,0.0315096378326416
2023-04-27,2023-04-28,0.02320122718811035
2023-04-28,2023-05-02,0.022902250289916992
2023-05-02,2023-05-03,0.023137569427490234
2023-05-03,2023-05-04,0.02273273468017578
2023-05-04,2023-05-05,0.023015499114990234
2023-05-05,2023-05-08,0.025946378707885742
2023-05-08,2023-05-09,0.023050546646118164
2023-05-09,2023-05-10,0.022725820541381836
2023-05-10,2023-05-11,0.022641420364379883
2023-05-11,2023-05-12,0.022764205932617188
2023-05-12,2023-05-15,0.0232696533203125
2023-05-15,2023-05-16,0.02560114860534668
2023-05-16,2023-05-17,0.023391246795654297
2023-05-17,2023-05-18,0.022991180419921875
2023-05-18,2023-05-19,0.022879838943481445
2023-05-19,2023-05-22,0.02323436737060547
2023-05-22,2023-05-23,0.02308368682861328
2023-05-23,2023-05-24,0.02312326431274414
2023-05-24,2023-05-25,0.02310800552368164
2023-05-25,2023-05-26,0.02304863929748535
2023-05-26,2023-05-29,0.023010969161987305
2023-05-29,2023-05-30,0.02298140525817871
2023-05-30,2023-05-31,0.023292064666748047
2023-05-31,2023-06-01,0.024250268936157227
2023-06-01,2023-06-02,0.023146629333496094
2023-06-02,2023-06-05,0.02305889129638672
2023-06-05,2023-06-06,0.023374080657958984
2023-06-06,2023-06-07,0.023060321807861328
2023-06-07,2023-06-09,0.023296594619750977
2023-06-09,2023-06-12,0.023004770278930664
2023-06-12,2023-06-13,0.02313232421875
2023-06-13,2023-06-14,0.023084163665771484
2023-06-14,2023-06-15,0.023351669311523438
2023-06-15,2023-06-16,0.02407383918762207
2023-06-16,2023-06-19,0.02331686019897461
2023-06-19,2023-06-20,0.02322077751159668
2023-06-20,2023-06-21,0.023516178131103516
2023-06-21,2023-06-22,0.023288488388061523
2023-06-22,2023-06-23,0.023059368133544922
2023-06-23,2023-06-26,0.023073196411132812
2023-06-26,2023-06-27,0.02336573600769043
2023-06-27,2023-06-28,0.023051977157592773
2023-06-28,2023-06-29,0.02356123924255371
2023-06-29,2023-06-30,0.023106813430786133
2023-06-30,2023-07-03,0.023328304290771484
2023-07-03,2023-07-04,0.023201465606689453
2023-07-04,2023-07-05,0.02319502830505371
2023-07-05,2023-07-06,0.023307085037231445
2023-07-06,2023-07-07,0.023107051849365234
2023-07-07,2023-07-10,0.022993087768554688
2023-07-10,2023-07-11,0.023186922073364258
2023-07-11,2023-07-12,0.02324843406677246
2023-07-12,2023-07-13,0.0231931209564209
2023-07-13,2023-07-14,0.023194074630737305
2023-07-14,2023-07-17,0.02311563491821289
2023-07-17,2023-07-18,0.023294687271118164
2023-07-18,2023-07-19,0.023493528366088867
2023-07-19,2023-07-20,0.03133416175842285
2023-07-20,2023-07-21,0.023211002349853516
2023-07-21,2023-07-24,0.02303171157836914
2023-07-24,2023-07-25,0.023158550262451172
2023-07-25,2023-07-26,0.023076534271240234
2023-07-26,2023-07-27,0.02338266372680664
2023-07-27,2023-07-28,0.023191452026367188
2023-07-28,2023-07-31,0.022961139678955078
2023-07-31,2023-08-01,0.023232460021972656
2023-08-01,2023-08-02,0.023191213607788086
2023-08-02,2023-08-03,0.023615598678588867
2023-08-03,2023-08-04,0.023268938064575195
2023-08-04,2023-08-07,0.023235321044921875
2023-08-07,2023-08-08,0.023134469985961914
2023-08-08,2023-08-09,0.0234067440032959
2023-08-09,2023-08-10,0.023522377014160156
2023-08-10,2023-08-11,0.023122072219848633
2023-08-11,2023-08-14,0.023316621780395508
2023-08-14,2023-08-15,0.02322101593017578
2023-08-15,2023-08-16,0.02329111099243164
2023-08-16,2023-08-17,0.023357868194580078
2023-08-17,2023-08-18,0.02366924285888672
2023-08-18,2023-08-21,0.023331642150878906
2023-08-21,2023-08-22,0.023444175720214844
2023-08-22,2023-08-23,0.02339768409729004
2023-08-23,2023-08-24,0.023225069046020508
2023-08-24,2023-08-25,0.02327871322631836
2023-08-25,2023-08-28,0.023279905319213867
2023-08-28,2023-08-29,0.023192882537841797
2023-08-29,2023-08-30,0.023247957229614258
2023-08-30,2023-08-31,0.023190736770629883
2023-08-31,2023-09-01,0.023640155792236328
2023-09-01,2023-09-04,0.02353954315185547
2023-09-04,2023-09-05,0.023284196853637695
2023-09-05,2023-09-06,0.023558378219604492
2023-09-06,2023-09-08,0.023220062255859375
2023-09-08,2023-09-11,0.023284435272216797
2023-09-11,2023-09-12,0.023218154907226562
2023-09-12,2023-09-13,0.023086071014404297
2023-09-13,2023-09-14,0.023039579391479492
2023-09-14,2023-09-15,0.023280858993530273
2023-09-15,2023-09-18,0.02306342124938965
2023-09-18,2023-09-19,0.02546072006225586
2023-09-19,2023-09-20,0.02337956428527832
2023-09-20,2023-09-21,0.023000001907348633
2023-09-21,2023-09-22,0.023276329040527344
2023-09-22,2023-09-25,0.023159503936767578
2023-09-25,2023-09-26,0.02318882942199707
2023-09-26,2023-09-27,0.023227214813232422
2023-09-27,2023-09-28,0.023532867431640625
2023-09-28,2023-09-29,0.023080825805664062
2023-09-29,2023-10-02,0.023438692092895508
2023-10-02,2023-10-03,0.0356903076171875
2023-10-03,2023-10-04,0.04242825508117676
2023-10-04,2023-10-05,0.030189990997314453
2023-10-05,2023-10-06,0.027965307235717773
2023-10-06,2023-10-09,0.028092622756958008
2023-10-09,2023-10-10,0.027605295181274414
2023-10-10,2023-10-11,0.0275113582611084
2023-10-11,2023-10-13,0.027831077575683594
2023-10-13,2023-10-16,0.02790355682373047
2023-10-16,2023-10-17,0.027359485626220703
2023-10-17,2023-10-18,0.04311704635620117
2023-10-18,2023-10-19,0.02326059341430664
2023-10-19,2023-10-20,0.023101806640625
2023-10-20,2023-10-23,0.04550743103027344
2023-10-23,2023-10-24,0.027812957763671875
2023-10-24,2023-10-25,0.027686357498168945
2023-10-25,2023-10-26,0.027919530868530273
2023-10-26,2023-10-27,0.027649641036987305
2023-10-27,2023-10-30,0.028215885162353516
2023-10-30,2023-10-31,0.02763509750366211
2023-10-31,2023-11-01,0.02815103530883789
2023-11-01,2023-11-03,0.03167724609375
2023-11-03,2023-11-06,0.027593374252319336
2023-11-06,2023-11-07,0.027605295181274414
2023-11-07,2023-11-08,0.027638673782348633
2023-11-08,2023-11-09,0.027647733688354492
2023-11-09,2023-11-10,0.027944564819335938
2023-11-10,2023-11-13,0.028176546096801758
2023-11-13,2023-11-14,0.027782201766967773
2023-11-14,2023-11-16,0.02762126922607422
2023-11-16,2023-11-17,0.02750992774963379
2023-11-17,2023-11-20,0.028220653533935547
2023-11-20,2023-11-21,0.04084300994873047
2023-11-21,2023-11-22,0.028946638107299805
2023-11-22,2023-11-23,0.02766728401184082
2023-11-23,2023-11-24,0.028271913528442383
2023-11-24,2023-11-27,0.02790999412536621
2023-11-27,2023-11-28,0.027656078338623047
2023-11-28,2023-11-29,0.027970314025878906
2023-11-29,2023-11-30,0.02787303924560547
2023-11-30,2023-12-01,0.03255963325500488
2023-12-01,2023-12-04,0.02777838706970215
2023-12-04,2023-12-05,0.02780437469482422
2023-12-05,2023-12-06,0.027974843978881836
2023-12-06,2023-12-07,0.028296709060668945
2023-12-07,2023-12-08,0.02795886993408203
2023-12-08,2023-12-11,0.027771949768066406
2023-12-11,2023-12-12,0.027937650680541992
2023-12-12,2023-12-13,0.02809000015258789
2023-12-13,2023-12-14,0.0276641845703125
2023-12-14,2023-12-15,0.028243541717529297
2023-12-15,2023-12-18,0.02844524383544922
2023-12-18,2023-12-19,0.03010416030883789
2023-12-19,2023-12-20,0.025948762893676758
2023-12-20,2023-12-21,0.04148697853088379
2023-12-21,2023-12-22,0.026089906692504883
2023-12-22,2023-12-26,0.04609870910644531
2023-12-26,2023-12-27,0.02629828453063965
2023-12-27,2023-12-28,0.023516416549682617
2023-12-28,2024-01-02,0.02353501319885254
2024-01-02,2024-01-03,0.023352384567260742
2024-01-03,2024-01-04,0.022748470306396484
2024-01-04,2024-01-05,0.023075103759765625
2024-01-05,2024-01-08,0.022803068161010742
2024-01-08,2024-01-09,0.02279043197631836
2024-01-09,2024-01-10,0.022759675979614258
2024-01-10,2024-01-11,0.022572040557861328
2024-01-11,2024-01-12,0.02291727066040039
2024-01-12,2024-01-15,0.04115891456604004
2024-01-15,2024-01-16,0.040242910385131836
2024-01-16,2024-01-17,0.023373842239379883
2024-01-17,2024-01-18,0.02162003517150879
2024-01-18,2024-01-19,0.036318302154541016
2024-01-19,2024-01-22,0.02323436737060547
2024-01-22,2024-01-23,0.04710125923156738
2024-01-23,2024-01-24,0.03338122367858887
2024-01-24,2024-01-25,0.024750709533691406
2024-01-25,2024-01-26,0.04161643981933594
2024-01-26,2024-01-29,0.020136594772338867
2024-01-29,2024-01-30,0.024814844131469727
2024-01-30,2024-01-31,0.024573326110839844
2024-01-31,2024-02-01,0.028894901275634766
2024-02-01,2024-02-02,0.01759624481201172
2024-02-02,2024-02-05,0.04838824272155762
2024-02-05,2024-02-06,0.02323627471923828
2024-02-06,2024-02-07,0.023203134536743164
2024-02-07,2024-02-08,0.023349761962890625
2024-02-08,2024-02-09,0.02338266372680664
2024-02-09,2024-02-14,0.02523493766784668
2024-02-14,2024-02-15,0.0233457088470459
2024-02-15,2024-02-16,0.023188352584838867
2024-02-16,2024-02-19,0.023216724395751953
2024-02-19,2024-02-20,0.023319244384765625
2024-02-20,2024-02-21,0.023131132125854492
2024-02-21,2024-02-22,0.023241519927978516
2024-02-22,2024-02-23,0.023182392120361328
2024-02-23,2024-02-26,0.023339033126831055
2024-02-26,2024-02-27,0.02336287498474121
2024-02-27,2024-02-28,0.023059368133544922
2024-02-28,2024-02-29,0.04268360137939453
2024-02-29,2024-03-01,0.023153305053710938
2024-03-01,2024-03-04,0.023431777954101562
2024-03-04,2024-03-05,0.023197174072265625
2024-03-05,2024-03-06,0.023195981979370117
2024-03-06,2024-03-07,0.023260116577148438
2024-03-07,2024-03-08,0.051450490951538086
2024-03-08,2024-03-11,0.02377939224243164
2024-03-11,2024-03-12,0.023540258407592773
2024-03-12,2024-03-13,0.023443222045898438
2024-03-13,2024-03-14,0.023244142532348633
2024-03-14,2024-03-15,0.02343463897705078
2024-03-15,2024-03-18,0.023310184478759766
2024-03-18,2024-03-19,0.023277759552001953
2024-03-19,2024-03-20,0.023379087448120117
2024-03-20,2024-03-21,0.02324676513671875
2024-03-21,2024-03-22,0.023440122604370117
2024-03-22,2024-03-25,0.02347421646118164
2024-03-25,2024-03-26,0.023164033889770508
2024-03-26,2024-03-27,0.02322530746459961
2024-03-27,2024-03-28,0.023339509963989258
2024-03-28,2024-04-01,0.02630019187927246
2024-04-01,2024-04-02,0.023241758346557617
2024-04-02,2024-04-03,0.023338794708251953
2024-04-03,2024-04-04,0.0233001708984375
2024-04-04,2024-04-05,0.023446321487426758
2024-04-05,2024-04-08,0.023201942443847656
2024-04-08,2024-04-09,0.023581743240356445
2024-04-09,2024-04-10,0.023451566696166992
2024-04-10,2024-04-11,0.023231029510498047
2024-04-11,2024-04-12,0.02354598045349121
2024-04-12,2024-04-15,0.023421287536621094
2024-04-15,2024-04-16,0.022963762283325195
2024-04-16,2024-04-17,0.02292323112487793
2024-04-17,2024-04-18,0.02254962921142578
2024-04-18,2024-04-19,0.022852420806884766
2024-04-19,2024-04-22,0.023796796798706055
2024-04-22,2024-04-23,0.023288726806640625
2024-04-23,2024-04-24,0.0228121280670166
2024-04-24,2024-04-25,0.022919416427612305
2024-04-25,2024-04-26,0.023175477981567383
2024-04-26,2024-04-29,0.023196935653686523
2024-04-29,2024-04-30,0.026142358779907227
2024-04-30,2024-05-02,0.02724170684814453
2024-05-02,2024-05-03,0.023360013961791992
2024-05-03,2024-05-06,0.023090362548828125
2024-05-06,2024-05-07,0.022955656051635742
2024-05-07,2024-05-08,0.04081082344055176
2024-05-08,2024-05-09,0.04994559288024902
2024-05-09,2024-05-10,0.032989501953125
2024-05-10,2024-05-13,0.02304840087890625
2024-05-13,2024-05-14,0.022876977920532227
2024-05-14,2024-05-15,0.02307605743408203
2024-05-15,2024-05-16,0.023055076599121094
2024-05-16,2024-05-17,0.022855520248413086
2024-05-17,2024-05-20,0.022812366485595703
2024-05-20,2024-05-21,0.02282404899597168
2024-05-21,2024-05-22,0.022678136825561523
2024-05-22,2024-05-23,0.02365899085998535
2024-05-23,2024-05-24,0.022838115692138672
2024-05-24,2024-05-27,0.04166817665100098
2024-05-27,2024-05-28,0.023256778717041016
2024-05-28,2024-05-29,0.023343563079833984
2024-05-29,2024-05-31,0.023661136627197266
2024-05-31,2024-06-03,0.023289918899536133
2024-06-03,2024-06-04,0.023223400115966797
2024-06-04,2024-06-05,0.023250818252563477
2024-06-05,2024-06-06,0.023187637329101562
2024-06-06,2024-06-07,0.02353644371032715
2024-06-07,2024-06-10,0.04125785827636719
2024-06-10,2024-06-11,0.014854669570922852
2024-06-11,2024-06-12,0.022529125213623047
2024-06-12,2024-06-13,0.04173636436462402
2024-06-13,2024-06-14,0.023677587509155273
