,Retorno_Bruto,Retorno_Liquido,Retorno
2022-01-11,0.0023194426586821628,0.0023194426586821628,0.0023194426586821628
2022-01-12,0.007171827226104675,0.007171827226104675,0.007171827226104675
2022-01-13,0.005090807132768969,0.005090807132768969,0.005090807132768969
2022-01-14,0.0007212551474766399,0.0007212551474766399,0.0007212551474766399
2022-01-17,-0.00544514215273118,-0.00544514215273118,-0.00544514215273118
2022-01-18,0.009944107137027685,0.009944107137027685,0.009944107137027685
2022-01-19,0.009891386379395857,0.009891386379395857,0.009891386379395857
2022-01-20,0.0008758141693035364,0.0008758141693035364,0.0008758141693035364
2022-01-21,-0.0038314866491518757,-0.0038314866491518757,-0.0038314866491518757
2022-01-24,-0.005475134662101185,-0.005475134662101185,-0.005475134662101185
2022-01-25,0.0038754139938737124,0.0038754139938737124,0.0038754139938737124
2022-01-26,-0.003017572122344732,-0.003017572122344732,-0.003017572122344732
2022-01-27,0.006143026701966347,0.006143026701966347,0.006143026701966347
2022-01-28,-0.0003430113793329738,-0.0003430113793329738,-0.0003430113793329738
2022-01-31,0.013306470768228709,0.013306470768228709,0.013306470768228709
2022-02-01,-0.0023468664487764786,-0.0023468664487764786,-0.0023468664487764786
2022-02-02,0.001920846415711496,0.001920846415711496,0.001920846415711496
2022-02-03,0.0058111008699254394,0.0058111008699254394,0.0058111008699254394
2022-02-04,-0.0026746912697861317,-0.0026746912697861317,-0.0026746912697861317
2022-02-07,0.0023761471617163186,0.0023761471617163186,0.0023761471617163186
2022-02-08,-0.006022847555558446,-0.006022847555558446,-0.006022847555558446
2022-02-09,0.004770376276719392,0.004770376276719392,0.004770376276719392
2022-02-10,0.007677660134346879,0.007677660134346879,0.007677660134346879
2022-02-11,-0.001501985946583346,-0.001501985946583346,-0.001501985946583346
2022-02-14,0.0012854986186816087,0.0012854986186816087,0.0012854986186816087
2022-02-15,0.004314325266853619,0.004314325266853619,0.004314325266853619
2022-02-16,-0.0032715961542209545,-0.0032715961542209545,-0.0032715961542209545
2022-02-17,0.0012984383786451112,0.0012984383786451112,0.0012984383786451112
2022-02-18,0.012714636854483569,0.012714636854483569,0.012714636854483569
2022-02-21,0.0026956001883738532,0.0026956001883738532,0.0026956001883738532
2022-02-22,0.012625528721595567,0.012625528721595567,0.012625528721595567
2022-02-23,0.004716703636064977,0.004716703636064977,0.004716703636064977
2022-02-24,0.0020731536449451454,0.0020731536449451454,0.0020731536449451454
2022-02-25,-0.0028166434892216816,-0.0028166434892216816,-0.0028166434892216816
2022-03-02,0.004052824130481013,0.004052824130481013,0.004052824130481013
2022-03-03,-0.001914435145553324,-0.001914435145553324,-0.001914435145553324
2022-03-04,0.006427049584333865,0.006427049584333865,0.006427049584333865
2022-03-07,0.004369550675370919,0.004369550675370919,0.004369550675370919
2022-03-08,-0.0032684442132881954,-0.0032684442132881954,-0.0032684442132881954
2022-03-09,0.0016876232089583641,0.0016876232089583641,0.0016876232089583641
2022-03-10,0.0008592799589083597,0.0008592799589083597,0.0008592799589083597
2022-03-11,0.0004192767610282913,0.0004192767610282913,0.0004192767610282913
2022-03-14,-0.006062410539002652,-0.006062410539002652,-0.006062410539002652
2022-03-15,0.0006485066400214527,0.0006485066400214527,0.0006485066400214527
2022-03-16,-0.002002486974806113,-0.002002486974806113,-0.002002486974806113
2022-03-17,0.004890190086056693,0.004890190086056693,0.004890190086056693
2022-03-18,0.004947723123484343,0.004947723123484343,0.004947723123484343
2022-03-21,0.002094827048088499,0.002094827048088499,0.002094827048088499
2022-03-22,0.006928157865743947,0.006928157865743947,0.006928157865743947
2022-03-23,-0.0067348491970825805,-0.0067348491970825805,-0.0067348491970825805
2022-03-24,0.007513254448368115,0.007513254448368115,0.007513254448368115
2022-03-25,-0.0014005357812472505,-0.0014005357812472505,-0.0014005357812472505
2022-03-28,-0.0015180559974575065,-0.0015180559974575065,-0.0015180559974575065
2022-03-29,0.005575288234643537,0.005575288234643537,0.005575288234643537
2022-03-30,-0.001902393201968854,-0.001902393201968854,-0.001902393201968854
2022-03-31,0.0003730516641936181,0.0003730516641936181,0.0003730516641936181
2022-04-01,0.004431074928743155,0.004431074928743155,0.004431074928743155
2022-04-04,-0.0032544964300683095,-0.0032544964300683095,-0.0032544964300683095
2022-04-05,-0.005835986951649953,-0.005835986951649953,-0.005835986951649953
2022-04-06,-0.0029320676552716265,-0.0029320676552716265,-0.0029320676552716265
2022-04-07,-0.001412164050913576,-0.001412164050913576,-0.001412164050913576
2022-04-08,-0.0006378569661762359,-0.0006378569661762359,-0.0006378569661762359
2022-04-11,0.0013104564948298422,0.0013104564948298422,0.0013104564948298422
2022-04-12,0.0010303222761382986,0.0010303222761382986,0.0010303222761382986
2022-04-13,-0.0027472173384339963,-0.0027472173384339963,-0.0027472173384339963
2022-04-14,-0.0018061289971768335,-0.0018061289971768335,-0.0018061289971768335
2022-04-18,0.00418232450278683,0.00418232450278683,0.00418232450278683
2022-04-19,-0.0021239123605547006,-0.0021239123605547006,-0.0021239123605547006
2022-04-20,-0.002894114588423333,-0.002894114588423333,-0.002894114588423333
2022-04-22,-0.0010942630951484142,-0.0010942630951484142,-0.0010942630951484142
2022-04-25,0.0056400598001638,0.0056400598001638,0.0056400598001638
2022-04-26,-0.0056307751461914185,-0.0056307751461914185,-0.0056307751461914185
2022-04-27,0.0025179671462153995,0.0025179671462153995,0.0025179671462153995
2022-04-28,0.002404983005658342,0.002404983005658342,0.002404983005658342
2022-04-29,0.003908220324674767,0.003908220324674767,0.003908220324674767
2022-05-02,-0.0038308098317538833,-0.0038308098317538833,-0.0038308098317538833
2022-05-03,-0.0018518968594093278,-0.0018518968594093278,-0.0018518968594093278
2022-05-04,0.0033205970250343164,0.0033205970250343164,0.0033205970250343164
2022-05-05,-0.0036674608407903193,-0.0036674608407903193,-0.0036674608407903193
2022-05-06,-0.0042952388061119435,-0.0042952388061119435,-0.0042952388061119435
2022-05-09,-0.0011135847336029346,-0.0011135847336029346,-0.0011135847336029346
2022-05-10,-0.0021849676023336113,-0.0021849676023336113,-0.0021849676023336113
2022-05-11,-0.0045715608238973875,-0.0045715608238973875,-0.0045715608238973875
2022-05-12,0.004762466429426202,0.004762466429426202,0.004762466429426202
2022-05-13,0.0024933278027180826,0.0024933278027180826,0.0024933278027180826
2022-05-16,0.0007979507513946335,0.0007979507513946335,0.0007979507513946335
2022-05-17,0.0038037241348776564,0.0038037241348776564,0.0038037241348776564
2022-05-18,-0.001287617187290542,-0.001287617187290542,-0.001287617187290542
2022-05-19,0.000636216652756163,0.000636216652756163,0.000636216652756163
2022-05-20,0.0023619198848494126,0.0023619198848494126,0.0023619198848494126
2022-05-23,0.0014788960030125927,0.0014788960030125927,0.0014788960030125927
2022-05-24,0.0012181160826081785,0.0012181160826081785,0.0012181160826081785
2022-05-25,0.002866116364624676,0.002866116364624676,0.002866116364624676
2022-05-26,-0.0029756195592917983,-0.0029756195592917983,-0.0029756195592917983
