Data_Rebalanceamento,Data_Aplicacao,Turnover,Custo_Transacao
2022-11-07,2022-11-08,0.09423030712390908,0.0
2022-11-08,2022-11-09,0.17270493104481982,0.0
2022-11-09,2022-11-10,0.19250479751565142,0.0
2022-11-10,2022-11-11,0.22936049140451362,0.0
2022-11-11,2022-11-14,0.0034404084078471404,0.0
2022-11-14,2022-11-16,0.03873300651088981,0.0
2022-11-16,2022-11-17,0.0034819299705934614,0.0
2022-11-17,2022-11-18,0.050069088896120446,0.0
2022-11-18,2022-11-21,0.06221389867086388,0.0
2022-11-21,2022-11-22,0.05574761664292272,0.0
2022-11-22,2022-11-23,0.06971480216818775,0.0
2022-11-23,2022-11-24,0.07153418434238264,0.0
2022-11-24,2022-11-25,0.07584621728953556,0.0
2022-11-25,2022-11-28,0.08527571449296126,0.0
2022-11-28,2022-11-29,0.20263782517642998,0.0
2022-11-29,2022-11-30,0.19678433462274936,0.0
2022-11-30,2022-12-01,0.09481023467194152,0.0
2022-12-01,2022-12-02,0.14204975738929898,0.0
2022-12-02,2022-12-05,0.12675757302042112,0.0
2022-12-05,2022-12-06,0.11725340783937101,0.0
2022-12-06,2022-12-07,0.2591875600780724,0.0
2022-12-07,2022-12-08,0.2092161449232791,0.0
2022-12-08,2022-12-09,0.14665586469167027,0.0
2022-12-09,2022-12-12,0.12441153080029593,0.0
2022-12-12,2022-12-13,0.12454833266076444,0.0
2022-12-13,2022-12-14,0.22841747325720563,0.0
2022-12-14,2022-12-15,0.0693214661982158,0.0
2022-12-15,2022-12-16,0.06838128348315797,0.0
2022-12-16,2022-12-19,0.0013841225233653179,0.0
2022-12-19,2022-12-20,0.2737869644775871,0.0
2022-12-20,2022-12-21,0.0015634207832550366,0.0
2022-12-21,2022-12-22,0.0021323214039520276,0.0
2022-12-22,2022-12-23,0.07760548732883613,0.0
2022-12-23,2022-12-26,0.0036516634275056623,0.0
2022-12-26,2022-12-27,0.01024980947046357,0.0
2022-12-27,2022-12-28,0.0713750133124745,0.0
2022-12-28,2022-12-29,0.07035163106816364,0.0
2022-12-29,2023-01-02,0.001431566273121035,0.0
2023-01-02,2023-01-03,0.06866708934518258,0.0
2023-01-03,2023-01-04,0.1381732026978048,0.0
2023-01-04,2023-01-05,0.14061131291383572,0.0
2023-01-05,2023-01-06,0.06730130418099209,0.0
2023-01-06,2023-01-09,0.004538264280817522,0.0
2023-01-09,2023-01-10,0.005412467350329762,0.0
2023-01-10,2023-01-11,0.07300591805754489,0.0
2023-01-11,2023-01-12,0.1168764149698544,0.0
2023-01-12,2023-01-13,0.05116120513732433,0.0
2023-01-13,2023-01-16,0.07713106985360824,0.0
2023-01-16,2023-01-17,0.12748208773388342,0.0
2023-01-17,2023-01-18,0.19454913426434595,0.0
2023-01-18,2023-01-19,0.19684489335757438,0.0
2023-01-19,2023-01-20,0.18590871296087805,0.0
2023-01-20,2023-01-23,0.07333759894387308,0.0
2023-01-23,2023-01-24,0.25841213278825603,0.0
2023-01-24,2023-01-25,0.18959752892235338,0.0
2023-01-25,2023-01-26,0.1956511196395887,0.0
2023-01-26,2023-01-27,0.14283312733973125,0.0
2023-01-27,2023-01-30,0.06079350134737478,0.0
2023-01-30,2023-01-31,0.19307251089042138,0.0
2023-01-31,2023-02-01,0.14162740610139185,0.0
2023-02-01,2023-02-02,0.08156272793716964,0.0
2023-02-02,2023-02-03,0.13376028993362954,0.0
2023-02-03,2023-02-06,0.1317265716745729,0.0
2023-02-06,2023-02-07,0.06593177561678032,0.0
2023-02-07,2023-02-08,0.006116369313315731,0.0
2023-02-08,2023-02-09,0.06581936646565058,0.0
2023-02-09,2023-02-10,0.12307533398084991,0.0
2023-02-10,2023-02-13,0.19401642117287538,0.0
2023-02-13,2023-02-14,0.0909178783008977,0.0
2023-02-14,2023-02-15,0.005243330153742464,0.0
2023-02-15,2023-02-16,0.1403296882568138,0.0
2023-02-16,2023-02-17,0.12286662737169629,0.0
2023-02-17,2023-02-22,0.08959905078480546,0.0
2023-02-22,2023-02-23,0.08366384621364471,0.0
2023-02-23,2023-02-24,0.15681289324941086,0.0
2023-02-24,2023-02-27,0.08263266339675876,0.0
2023-02-27,2023-02-28,0.14640815761910728,0.0
2023-02-28,2023-03-01,0.07427008864735393,0.0
2023-03-01,2023-03-02,0.19123779031875338,0.0
2023-03-02,2023-03-03,0.132374085141079,0.0
2023-03-03,2023-03-06,0.0026092109420237687,0.0
2023-03-06,2023-03-07,0.24826642220496214,0.0
2023-03-07,2023-03-08,0.12473287242576803,0.0
2023-03-08,2023-03-09,0.19479500810305952,0.0
2023-03-09,2023-03-10,0.13772734854995494,0.0
2023-03-10,2023-03-13,0.07937405829966282,0.0
2023-03-13,2023-03-14,0.1436196625396001,0.0
2023-03-14,2023-03-15,0.1885712725135694,0.0
2023-03-15,2023-03-16,0.0777041896825923,0.0
2023-03-16,2023-03-17,0.13401565169446306,0.0
2023-03-17,2023-03-20,0.1662511906113518,0.0
2023-03-20,2023-03-21,0.06900852290336976,0.0
2023-03-21,2023-03-22,0.10599743675770437,0.0
2023-03-22,2023-03-23,0.014906063341923372,0.0
2023-03-23,2023-03-24,0.15899229821588085,0.0
2023-03-24,2023-03-27,0.25383836886239,0.0
2023-03-27,2023-03-28,0.2846603680102149,0.0
2023-03-28,2023-03-29,0.15244634769934912,0.0
2023-03-29,2023-03-30,0.06088759256630981,0.0
2023-03-30,2023-03-31,0.19088644164448398,0.0
2023-03-31,2023-04-03,0.2371838314783066,0.0
2023-04-03,2023-04-04,0.18758589256552044,0.0
2023-04-04,2023-04-05,0.08004630205659552,0.0
2023-04-05,2023-04-06,0.11975883655630694,0.0
2023-04-06,2023-04-10,0.18778007080229647,0.0
2023-04-10,2023-04-11,0.272579229083476,0.0
2023-04-11,2023-04-12,0.1494831161133178,0.0
2023-04-12,2023-04-13,0.005354847196249079,0.0
2023-04-13,2023-04-14,0.13461731226021692,0.0
2023-04-14,2023-04-17,0.06511824234501026,0.0
2023-04-17,2023-04-18,0.2442151825254506,0.0
2023-04-18,2023-04-19,0.16738759498011097,0.0
2023-04-19,2023-04-20,0.12434448217309371,0.0
2023-04-20,2023-04-24,0.19790968557717795,0.0
2023-04-24,2023-04-25,0.09532591013785197,0.0
2023-04-25,2023-04-26,0.08958062913869584,0.0
2023-04-26,2023-04-27,0.13192481678090914,0.0
2023-04-27,2023-04-28,0.08277298928091062,0.0
2023-04-28,2023-05-02,0.006650176891272546,0.0
2023-05-02,2023-05-03,0.06857494062883361,0.0
2023-05-03,2023-05-04,0.08129776339658207,0.0
2023-05-04,2023-05-05,0.1533248731157086,0.0
2023-05-05,2023-05-08,0.08458218871181505,0.0
2023-05-08,2023-05-09,0.07654975679877452,0.0
2023-05-09,2023-05-10,0.24517243760390434,0.0
2023-05-10,2023-05-11,0.13141305043663482,0.0
2023-05-11,2023-05-12,0.08392732164315501,0.0
2023-05-12,2023-05-15,0.0733779391851423,0.0
2023-05-15,2023-05-16,0.19317939453525412,0.0
2023-05-16,2023-05-17,0.1253379398728889,0.0
2023-05-17,2023-05-18,0.23263133712534617,0.0
2023-05-18,2023-05-19,0.36227789292187784,0.0
2023-05-19,2023-05-22,0.13106708571260609,0.0
2023-05-22,2023-05-23,0.16051408441964493,0.0
2023-05-23,2023-05-24,0.05524676652476665,0.0
2023-05-24,2023-05-25,0.048136869621968406,0.0
2023-05-25,2023-05-26,0.06075493196373529,0.0
2023-05-26,2023-05-29,0.07024238727139759,0.0
2023-05-29,2023-05-30,0.10680931174725806,0.0
2023-05-30,2023-05-31,0.16575020727354095,0.0
2023-05-31,2023-06-01,0.06090924611508154,0.0
2023-06-01,2023-06-02,0.11193094778222043,0.0
2023-06-02,2023-06-05,0.12399993996904819,0.0
2023-06-05,2023-06-06,0.11157356841656381,0.0
2023-06-06,2023-06-07,0.004232084335498314,0.0
2023-06-07,2023-06-09,0.05731744173936268,0.0
2023-06-09,2023-06-12,0.3766741243482856,0.0
2023-06-12,2023-06-13,0.5952999702175675,0.0
2023-06-13,2023-06-14,0.3834559940230291,0.0
2023-06-14,2023-06-15,0.38209737465894256,0.0
2023-06-15,2023-06-16,0.26372224583687154,0.0
2023-06-16,2023-06-19,0.18552993565742137,0.0
2023-06-19,2023-06-20,0.28702459837453,0.0
2023-06-20,2023-06-21,0.2753537691564811,0.0
2023-06-21,2023-06-22,0.11495745325387201,0.0
2023-06-22,2023-06-23,0.27604970186751765,0.0
2023-06-23,2023-06-26,0.09321396774562093,0.0
2023-06-26,2023-06-27,0.08879174364577769,0.0
2023-06-27,2023-06-28,0.08963933120017444,0.0
2023-06-28,2023-06-29,0.1745373589591399,0.0
2023-06-29,2023-06-30,0.006700561651829175,0.0
2023-06-30,2023-07-03,0.09510148525227909,0.0
2023-07-03,2023-07-04,0.10844618046715973,0.0
2023-07-04,2023-07-05,0.09256022142296025,0.0
2023-07-05,2023-07-06,0.29628639155049863,0.0
2023-07-06,2023-07-07,0.19772989623151638,0.0
2023-07-07,2023-07-10,0.17858620247247203,0.0
2023-07-10,2023-07-11,0.09719937938361095,0.0
2023-07-11,2023-07-12,0.2789230222303828,0.0
2023-07-12,2023-07-13,0.16906861858504613,0.0
2023-07-13,2023-07-14,0.17813189097866328,0.0
2023-07-14,2023-07-17,0.09735990156482592,0.0
2023-07-17,2023-07-18,0.20662568751762506,0.0
2023-07-18,2023-07-19,0.10264377726178334,0.0
2023-07-19,2023-07-20,0.13351520017606638,0.0
2023-07-20,2023-07-21,0.0012566363819702664,0.0
2023-07-21,2023-07-24,0.1893373576916822,0.0
2023-07-24,2023-07-25,0.18798537107148391,0.0
2023-07-25,2023-07-26,0.17271816541263957,0.0
2023-07-26,2023-07-27,0.09519554277250727,0.0
2023-07-27,2023-07-28,0.10378463841809543,0.0
2023-07-28,2023-07-31,0.1949397244661113,0.0
2023-07-31,2023-08-01,0.20352309495549928,0.0
2023-08-01,2023-08-02,0.3716521593717167,0.0
2023-08-02,2023-08-03,0.1787398067755031,0.0
2023-08-03,2023-08-04,0.20377845724245514,0.0
2023-08-04,2023-08-07,0.20608581625139027,0.0
2023-08-07,2023-08-08,0.3866794874286611,0.0
2023-08-08,2023-08-09,0.08235456363768362,0.0
2023-08-09,2023-08-10,0.25643692450913214,0.0
2023-08-10,2023-08-11,0.17553264165784976,0.0
2023-08-11,2023-08-14,0.23559298817543017,0.0
2023-08-14,2023-08-15,0.20341876354800126,0.0
2023-08-15,2023-08-16,0.20173736496161435,0.0
2023-08-16,2023-08-17,0.10628135777806247,0.0
2023-08-17,2023-08-18,0.44796611115302054,0.0
2023-08-18,2023-08-21,0.2175048849859817,0.0
2023-08-21,2023-08-22,0.1410904900019625,0.0
2023-08-22,2023-08-23,0.19649535880033137,0.0
2023-08-23,2023-08-24,0.45434426842346853,0.0
2023-08-24,2023-08-25,0.17399055455521728,0.0
2023-08-25,2023-08-28,0.09392686539302059,0.0
2023-08-28,2023-08-29,0.5009663454913356,0.0
2023-08-29,2023-08-30,0.563360565463795,0.0
2023-08-30,2023-08-31,0.37063150747529994,0.0
2023-08-31,2023-09-01,0.09215732695350837,0.0
2023-09-01,2023-09-04,0.23806829718036818,0.0
2023-09-04,2023-09-05,0.32165458526922147,0.0
2023-09-05,2023-09-06,0.17150958421764606,0.0
2023-09-06,2023-09-08,0.1511842046438122,0.0
2023-09-08,2023-09-11,0.1594455067114142,0.0
2023-09-11,2023-09-12,0.24210210639402685,0.0
2023-09-12,2023-09-13,0.23992739659827245,0.0
2023-09-13,2023-09-14,0.3158145940702828,0.0
2023-09-14,2023-09-15,0.1930974226462751,0.0
2023-09-15,2023-09-18,0.17365879636121034,0.0
2023-09-18,2023-09-19,0.008773888343839326,0.0
2023-09-19,2023-09-20,0.10771134321586871,0.0
2023-09-20,2023-09-21,0.10100455664552925,0.0
2023-09-21,2023-09-22,0.20001388231841016,0.0
2023-09-22,2023-09-25,0.1955333217464798,0.0
2023-09-25,2023-09-26,0.42521337998961906,0.0
2023-09-26,2023-09-27,0.13263355844815214,0.0
2023-09-27,2023-09-28,0.06106428253953347,0.0
2023-09-28,2023-09-29,0.41779593295712114,0.0
2023-09-29,2023-10-02,0.09240285774749951,0.0
2023-10-02,2023-10-03,0.10488491267373051,0.0
2023-10-03,2023-10-04,0.07399464481171653,0.0
2023-10-04,2023-10-05,0.0802223155912909,0.0
2023-10-05,2023-10-06,0.41442236358315965,0.0
2023-10-06,2023-10-09,0.07166537302601725,0.0
2023-10-09,2023-10-10,0.18525845362043875,0.0
2023-10-10,2023-10-11,0.10592164804636249,0.0
2023-10-11,2023-10-13,0.13346317983511286,0.0
2023-10-13,2023-10-16,0.10651598635357148,0.0
2023-10-16,2023-10-17,0.28608883083790637,0.0
2023-10-17,2023-10-18,0.4604732393349626,0.0
2023-10-18,2023-10-19,0.19090273069883867,0.0
2023-10-19,2023-10-20,0.23528473071811618,0.0
2023-10-20,2023-10-23,0.10680176889662711,0.0
2023-10-23,2023-10-24,0.19878385569603235,0.0
2023-10-24,2023-10-25,0.13265065711975965,0.0
2023-10-25,2023-10-26,0.1857458420394659,0.0
2023-10-26,2023-10-27,0.0940599912039489,0.0
2023-10-27,2023-10-30,0.10358856014201764,0.0
2023-10-30,2023-10-31,0.18171296349844354,0.0
2023-10-31,2023-11-01,0.20543625908592636,0.0
2023-11-01,2023-11-03,0.09892325970644919,0.0
2023-11-03,2023-11-06,0.15033183266246788,0.0
2023-11-06,2023-11-07,0.19644640373263222,0.0
2023-11-07,2023-11-08,0.08552237880741544,0.0
2023-11-08,2023-11-09,0.10227138668815014,0.0
2023-11-09,2023-11-10,0.19857164691619178,0.0
2023-11-10,2023-11-13,0.17589062625562635,0.0
2023-11-13,2023-11-14,0.2473808967430154,0.0
2023-11-14,2023-11-16,0.16949884056780273,0.0
2023-11-16,2023-11-17,0.08901819090342825,0.0
2023-11-17,2023-11-20,0.09885596977417807,0.0
2023-11-20,2023-11-21,0.0060380298041421004,0.0
2023-11-21,2023-11-22,0.12011648689808707,0.0
2023-11-22,2023-11-23,0.18700577036262545,0.0
2023-11-23,2023-11-24,0.27905461934602527,0.0
2023-11-24,2023-11-27,0.2783031685061778,0.0
2023-11-27,2023-11-28,0.20300070172201062,0.0
2023-11-28,2023-11-29,0.11923165000856512,0.0
2023-11-29,2023-11-30,0.10712638159196301,0.0
2023-11-30,2023-12-01,0.18257552816913242,0.0
2023-12-01,2023-12-04,0.09742414214789438,0.0
2023-12-04,2023-12-05,0.008204095979391285,0.0
2023-12-05,2023-12-06,0.00607411374700622,0.0
2023-12-06,2023-12-07,0.18433232865472116,0.0
2023-12-07,2023-12-08,0.10327349897083421,0.0
2023-12-08,2023-12-11,0.08663911104347544,0.0
2023-12-11,2023-12-12,0.17946696436322768,0.0
2023-12-12,2023-12-13,0.17780934922300196,0.0
2023-12-13,2023-12-14,0.10461049264810239,0.0
2023-12-14,2023-12-15,0.20949214440519398,0.0
2023-12-15,2023-12-18,0.3926253282172797,0.0
2023-12-18,2023-12-19,0.21972690455939003,0.0
2023-12-19,2023-12-20,0.10998962018841589,0.0
2023-12-20,2023-12-21,0.1068172169299351,0.0
2023-12-21,2023-12-22,0.21667643333718564,0.0
2023-12-22,2023-12-26,0.011276497390831308,0.0
2023-12-26,2023-12-27,0.11805310464226201,0.0
2023-12-27,2023-12-28,0.005316710806958676,0.0
2023-12-28,2024-01-02,0.004211667494044356,0.0
2024-01-02,2024-01-03,0.004280266406723181,0.0
2024-01-03,2024-01-04,0.007877063824303226,0.0
2024-01-04,2024-01-05,0.001472220887825608,0.0
2024-01-05,2024-01-08,0.10777320189446522,0.0
2024-01-08,2024-01-09,0.09999875046295123,0.0
2024-01-09,2024-01-10,0.09649014206929343,0.0
2024-01-10,2024-01-11,0.09819108676239582,0.0
2024-01-11,2024-01-12,0.1814262439939135,0.0
2024-01-12,2024-01-15,0.002784409900629295,0.0
2024-01-15,2024-01-16,0.08465147544502058,0.0
2024-01-16,2024-01-17,0.20248713517897152,0.0
2024-01-17,2024-01-18,0.10604596774827557,0.0
2024-01-18,2024-01-19,0.09153134734779694,0.0
2024-01-19,2024-01-22,0.19057458715073472,0.0
2024-01-22,2024-01-23,0.08694536147139618,0.0
2024-01-23,2024-01-24,0.09543597759337394,0.0
2024-01-24,2024-01-25,0.09467377574486532,0.0
2024-01-25,2024-01-26,0.08500511360453267,0.0
2024-01-26,2024-01-29,0.1952315092987592,0.0
2024-01-29,2024-01-30,0.12420403317759152,0.0
2024-01-30,2024-01-31,0.010778286103288987,0.0
2024-01-31,2024-02-01,0.098325592415104,0.0
