Data_Rebalanceamento,Data_Aplicacao,Turnover,Custo_Transacao
2024-02-07,2024-02-08,0.30333988599087475,0.0
2024-02-08,2024-02-09,0.25328612675466844,0.0
2024-02-09,2024-02-14,0.3062107511746136,0.0
2024-02-14,2024-02-15,0.2036185348056946,0.0
2024-02-15,2024-02-16,0.15381833566659467,0.0
2024-02-16,2024-02-19,0.1554797872132539,0.0
2024-02-19,2024-02-20,0.20562557051716243,0.0
2024-02-20,2024-02-21,0.20395980772824224,0.0
2024-02-21,2024-02-22,0.10502852435972841,0.0
2024-02-22,2024-02-23,0.15576395207366892,0.0
2024-02-23,2024-02-26,0.10427291918935677,0.0
2024-02-26,2024-02-27,0.10565373591833865,0.0
2024-02-27,2024-02-28,0.30612200892475216,0.0
2024-02-28,2024-02-29,0.2047463132616391,0.0
2024-02-29,2024-03-01,0.156280063073236,0.0
2024-03-01,2024-03-04,0.256076835135865,0.0
2024-03-04,2024-03-05,0.20286658327339613,0.0
2024-03-05,2024-03-06,0.25346533481935724,0.0
2024-03-06,2024-03-07,0.20533906715565833,0.0
2024-03-07,2024-03-08,0.1540589111125561,0.0
2024-03-08,2024-03-11,0.1571326799062036,0.0
2024-03-11,2024-03-12,0.20313156844604757,0.0
2024-03-12,2024-03-13,0.25551033879646706,0.0
2024-03-13,2024-03-14,0.25422095212745444,0.0
2024-03-14,2024-03-15,0.10551773113257022,0.0
2024-03-15,2024-03-18,0.05808090586576392,0.0
2024-03-18,2024-03-19,0.104583864415018,0.0
2024-03-19,2024-03-20,0.10561029739884557,0.0
2024-03-20,2024-03-21,0.10501204711980766,0.0
2024-03-21,2024-03-22,0.1065048531246561,0.0
2024-03-22,2024-03-25,0.20763093060923704,0.0
2024-03-25,2024-03-26,0.2543825097113632,0.0
2024-03-26,2024-03-27,0.2056934730869972,0.0
2024-03-27,2024-03-28,0.15401662959152596,0.0
2024-03-28,2024-04-01,0.2037634569863378,0.0
2024-04-01,2024-04-02,0.15442093413288993,0.0
2024-04-02,2024-04-03,0.10474893807254715,0.0
2024-04-03,2024-04-04,0.154888161939167,0.0
2024-04-04,2024-04-05,0.2034061580801285,0.0
2024-04-05,2024-04-08,0.2030269571930035,0.0
2024-04-08,2024-04-09,0.20491523599159356,0.0
2024-04-09,2024-04-10,0.053647044585911643,0.0
2024-04-10,2024-04-11,0.1548684679783316,0.0
2024-04-11,2024-04-12,0.10330426152643934,0.0
2024-04-12,2024-04-15,0.15446359103373775,0.0
2024-04-15,2024-04-16,0.2051112027046011,0.0
2024-04-16,2024-04-17,0.15471043908704618,0.0
2024-04-17,2024-04-18,0.10447083499446674,0.0
2024-04-18,2024-04-19,0.15600218335043306,0.0
2024-04-19,2024-04-22,0.10696528744156719,0.0
2024-04-22,2024-04-23,0.15519683173144955,0.0
2024-04-23,2024-04-24,0.20244473480429015,0.0
2024-04-24,2024-04-25,0.10291720425301083,0.0
2024-04-25,2024-04-26,0.15647349158000995,0.0
2024-04-26,2024-04-29,0.1543108204724574,0.0
2024-04-29,2024-04-30,0.1549527289068104,0.0
2024-04-30,2024-05-02,0.15672099435340442,0.0
2024-05-02,2024-05-03,0.25503489248384265,0.0
2024-05-03,2024-05-06,0.10902848399851625,0.0
2024-05-06,2024-05-07,0.10827331839239712,0.0
2024-05-07,2024-05-08,0.1575569421686186,0.0
2024-05-08,2024-05-09,0.004703698693726652,0.0
2024-05-09,2024-05-10,0.15575487818737416,0.0
2024-05-10,2024-05-13,0.39865983035997604,0.0
2024-05-13,2024-05-14,0.3500000000000001,0.0
2024-05-14,2024-05-15,0.3070366123995147,0.0
2024-05-15,2024-05-16,0.2584358427596034,0.0
2024-05-16,2024-05-17,0.15540184542477015,0.0
2024-05-17,2024-05-20,0.15492943951426347,0.0
2024-05-20,2024-05-21,0.05318809932810416,0.0
2024-05-21,2024-05-22,0.15180337371905983,0.0
2024-05-22,2024-05-23,0.20716035490141083,0.0
2024-05-23,2024-05-24,0.2528576890136933,0.0
2024-05-24,2024-05-27,0.10285619649664525,0.0
2024-05-27,2024-05-28,0.2041502225683681,0.0
2024-05-28,2024-05-29,0.15210268790129933,0.0
2024-05-29,2024-05-31,0.2518228313004686,0.0
2024-05-31,2024-06-03,0.10221481746125151,0.0
2024-06-03,2024-06-04,0.05607870777860136,0.0
2024-06-04,2024-06-05,0.20286622086585301,0.0
2024-06-05,2024-06-06,0.15272652473717946,0.0
2024-06-06,2024-06-07,0.20256521623897616,0.0
2024-06-07,2024-06-10,0.25427431077887064,0.0
2024-06-10,2024-06-11,0.2049841607817326,0.0
2024-06-11,2024-06-12,0.25388073712821213,0.0
2024-06-12,2024-06-13,0.20315205204140335,0.0
2024-06-13,2024-06-14,0.10264713021941917,0.0
2024-06-14,2024-06-17,0.20189587838656342,0.0
2024-06-17,2024-06-18,0.15192767659916367,0.0
2024-06-18,2024-06-19,0.20149954294436295,0.0
2024-06-19,2024-06-20,0.15246754701346854,0.0
2024-06-20,2024-06-21,0.05389230636383772,0.0
2024-06-21,2024-06-24,0.1044682482433582,0.0
2024-06-24,2024-06-25,0.1567169980777822,0.0
2024-06-25,2024-06-26,0.10226153900314461,0.0
2024-06-26,2024-06-27,0.053288345507553014,0.0
2024-06-27,2024-06-28,0.10388875811731439,0.0
2024-06-28,2024-07-01,0.15577782630302625,0.0
2024-07-01,2024-07-02,0.15325919497373974,0.0
2024-07-02,2024-07-03,0.15459343063528141,0.0
2024-07-03,2024-07-04,0.20583374543886673,0.0
2024-07-04,2024-07-05,0.2520886885082943,0.0
2024-07-05,2024-07-08,0.2024831900126006,0.0
2024-07-08,2024-07-09,0.1534997491862863,0.0
2024-07-09,2024-07-10,0.10224599263644064,0.0
2024-07-10,2024-07-11,0.052047330939593135,0.0
2024-07-11,2024-07-12,0.15322257592278743,0.0
2024-07-12,2024-07-15,0.15327999836018374,0.0
2024-07-15,2024-07-16,0.05350533970673177,0.0
2024-07-16,2024-07-17,0.10063602741447061,0.0
2024-07-17,2024-07-18,0.1525405376621921,0.0
2024-07-18,2024-07-19,0.1033210898698731,0.0
2024-07-19,2024-07-22,0.05139158453565699,0.0
2024-07-22,2024-07-23,0.05682188919677368,0.0
2024-07-23,2024-07-24,0.054773324988218616,0.0
2024-07-24,2024-07-25,0.10466689993356587,0.0
2024-07-25,2024-07-26,0.15212268656891031,0.0
2024-07-26,2024-07-29,0.15497338463813395,0.0
2024-07-29,2024-07-30,0.2050972478749243,0.0
2024-07-30,2024-07-31,0.15474960543114138,0.0
2024-07-31,2024-08-01,0.2069542307166316,0.0
2024-08-01,2024-08-02,0.2545026100154283,0.0
2024-08-02,2024-08-05,0.15674225054622007,0.0
2024-08-05,2024-08-06,0.3024446782372265,0.0
2024-08-06,2024-08-07,0.2508099115309783,0.0
2024-08-07,2024-08-08,0.15058449757591824,0.0
2024-08-08,2024-08-09,0.057233491280268556,0.0
2024-08-09,2024-08-12,0.20587186320636003,0.0
2024-08-12,2024-08-13,0.20399990866767026,0.0
2024-08-13,2024-08-14,0.15332753472679073,0.0
2024-08-14,2024-08-15,0.20357216027605962,0.0
2024-08-15,2024-08-16,0.25406260856094287,0.0
2024-08-16,2024-08-19,0.20200933592689055,0.0
2024-08-19,2024-08-20,0.20466732772700613,0.0
2024-08-20,2024-08-21,0.15427615996045752,0.0
2024-08-21,2024-08-22,0.10400260960335375,0.0
2024-08-22,2024-08-23,0.15460522104563867,0.0
2024-08-23,2024-08-26,0.1050074856882551,0.0
2024-08-26,2024-08-27,0.1574036724794848,0.0
2024-08-27,2024-08-28,0.15188642860340662,0.0
2024-08-28,2024-08-29,0.15639841895469705,0.0
2024-08-29,2024-08-30,0.3007775070381058,0.0
2024-08-30,2024-09-02,0.2005406192957459,0.0
2024-09-02,2024-09-03,0.205387777875394,0.0
2024-09-03,2024-09-04,0.2524973390707283,0.0
2024-09-04,2024-09-05,0.104624755426132,0.0
2024-09-05,2024-09-06,0.00399365650614689,0.0
2024-09-06,2024-09-09,0.15373640662084573,0.0
2024-09-09,2024-09-10,0.15305051839875072,0.0
2024-09-10,2024-09-11,0.2537015783990057,0.0
2024-09-11,2024-09-12,0.15238695215127557,0.0
2024-09-12,2024-09-13,0.20221570859736548,0.0
2024-09-13,2024-09-16,0.15412914575146597,0.0
2024-09-16,2024-09-17,0.15200402334234753,0.0
2024-09-17,2024-09-18,0.1539134039365496,0.0
2024-09-18,2024-09-19,0.20585632384722977,0.0
2024-09-19,2024-09-20,0.2014923633176202,0.0
2024-09-20,2024-09-23,0.15265031160849368,0.0
2024-09-23,2024-09-24,0.10358189837055347,0.0
2024-09-24,2024-09-25,0.003932410701526612,0.0
2024-09-25,2024-09-26,0.3000000000000001,0.0
2024-09-26,2024-09-27,0.10343340469491681,0.0
2024-09-27,2024-09-30,0.10461743549894241,0.0
2024-09-30,2024-10-01,0.10471885492762423,0.0
2024-10-01,2024-10-02,0.20274207897571034,0.0
2024-10-02,2024-10-03,0.20177627373838358,0.0
2024-10-03,2024-10-04,0.10389247336251628,0.0
2024-10-04,2024-10-07,0.1518129507762709,0.0
2024-10-07,2024-10-08,0.2518611981736836,0.0
2024-10-08,2024-10-09,0.2527507002765594,0.0
2024-10-09,2024-10-10,0.15315068386798641,0.0
2024-10-10,2024-10-11,0.20371294545554322,0.0
2024-10-11,2024-10-14,0.20415649800652702,0.0
2024-10-14,2024-10-15,0.302418936817454,0.0
2024-10-15,2024-10-16,0.20164838304655253,0.0
2024-10-16,2024-10-17,0.15455404865653188,0.0
2024-10-17,2024-10-18,0.154566544637495,0.0
2024-10-18,2024-10-21,0.15703315520669558,0.0
2024-10-21,2024-10-22,0.10558494799808049,0.0
2024-10-22,2024-10-23,0.10398362051818175,0.0
2024-10-23,2024-10-24,0.10280620340946807,0.0
2024-10-24,2024-10-25,0.10308794112961987,0.0
2024-10-25,2024-10-28,0.10293509266814141,0.0
2024-10-28,2024-10-29,0.2542766505877758,0.0
2024-10-29,2024-10-30,0.10382395480084146,0.0
2024-10-30,2024-10-31,0.20389751805584863,0.0
2024-10-31,2024-11-01,0.10217096934674769,0.0
2024-11-01,2024-11-04,0.20389948985935163,0.0
2024-11-04,2024-11-05,0.10399673047592814,0.0
2024-11-05,2024-11-06,0.10502791563957097,0.0
2024-11-06,2024-11-07,0.1552278124832908,0.0
2024-11-07,2024-11-08,0.25083475639582453,0.0
2024-11-08,2024-11-11,0.3542872972071797,0.0
2024-11-11,2024-11-12,0.2531308829402742,0.0
2024-11-12,2024-11-13,0.10433993554890487,0.0
2024-11-13,2024-11-14,0.3020203794052089,0.0
2024-11-14,2024-11-18,0.20792909405512167,0.0
2024-11-18,2024-11-19,0.10425165490360057,0.0
2024-11-19,2024-11-21,0.15266518534350298,0.0
2024-11-21,2024-11-22,0.30142755364515983,0.0
2024-11-22,2024-11-25,0.3022840224369967,0.0
2024-11-25,2024-11-26,0.2045823921847681,0.0
2024-11-26,2024-11-27,0.2560191631255545,0.0
2024-11-27,2024-11-28,0.256331922796732,0.0
2024-11-28,2024-11-29,0.15425513942194227,0.0
2024-11-29,2024-12-02,0.2076361605988904,0.0
2024-12-02,2024-12-03,0.05709532062470081,0.0
2024-12-03,2024-12-04,0.20486082501661945,0.0
2024-12-04,2024-12-05,0.1540976607442699,0.0
2024-12-05,2024-12-06,0.10292402953309548,0.0
2024-12-06,2024-12-09,0.20459900041348955,0.0
2024-12-09,2024-12-10,0.004359939546964255,0.0
2024-12-10,2024-12-11,0.10295469619788633,0.0
2024-12-11,2024-12-12,0.20407418163457453,0.0
2024-12-12,2024-12-13,0.253892742791089,0.0
2024-12-13,2024-12-16,0.153799390906734,0.0
2024-12-16,2024-12-17,0.1021299917854068,0.0
2024-12-17,2024-12-18,0.1575041892363997,0.0
2024-12-18,2024-12-19,0.2547840177821645,0.0
2024-12-19,2024-12-20,0.20513764100315038,0.0
2024-12-20,2024-12-23,0.15510680804674937,0.0
2024-12-23,2024-12-26,0.1563488329510391,0.0
2024-12-26,2024-12-27,0.05888940648423958,0.0
2024-12-27,2024-12-30,0.009805094022263785,0.0
2024-12-30,2025-01-02,0.15646006653781422,0.0
2025-01-02,2025-01-03,0.20189723591288908,0.0
2025-01-03,2025-01-06,0.15624479195395213,0.0
2025-01-06,2025-01-07,0.10641705711073723,0.0
2025-01-07,2025-01-08,0.1547816010435655,0.0
2025-01-08,2025-01-09,0.20626652004024168,0.0
2025-01-09,2025-01-10,0.10622899122379202,0.0
2025-01-10,2025-01-13,0.10575251819158239,0.0
2025-01-13,2025-01-14,0.1558970502424329,0.0
2025-01-14,2025-01-15,0.15547873610828883,0.0
2025-01-15,2025-01-16,0.15292597129172322,0.0
2025-01-16,2025-01-17,0.05555664469714386,0.0
2025-01-17,2025-01-20,0.10429805678132739,0.0
2025-01-20,2025-01-21,0.10954047130721592,0.0
2025-01-21,2025-01-22,0.2544736132027079,0.0
2025-01-22,2025-01-23,0.15561857537591003,0.0
2025-01-23,2025-01-24,0.10401317642691732,0.0
2025-01-24,2025-01-27,0.20614659580711173,0.0
2025-01-27,2025-01-28,0.2550739763623985,0.0
2025-01-28,2025-01-29,0.20701907244339793,0.0
2025-01-29,2025-01-30,0.20408364464767098,0.0
2025-01-30,2025-01-31,0.10539828545108915,0.0
2025-01-31,2025-02-03,0.20198097751222072,0.0
2025-02-03,2025-02-04,0.2541364378775707,0.0
2025-02-04,2025-02-05,0.15472199279504095,0.0
2025-02-05,2025-02-06,0.10335772322090366,0.0
2025-02-06,2025-02-07,0.10052938189955424,0.0
2025-02-07,2025-02-10,0.1034744855563062,0.0
2025-02-10,2025-02-11,0.15344567590072106,0.0
2025-02-11,2025-02-12,0.1030934088645234,0.0
2025-02-12,2025-02-13,0.10575876688813632,0.0
2025-02-13,2025-02-14,0.20313985311888047,0.0
2025-02-14,2025-02-17,0.10708391959982923,0.0
2025-02-17,2025-02-18,0.10955453933622553,0.0
2025-02-18,2025-02-19,0.10489361357417196,0.0
2025-02-19,2025-02-20,0.10431621414430246,0.0
2025-02-20,2025-02-21,0.25224211224432413,0.0
2025-02-21,2025-02-24,0.20232644373274897,0.0
2025-02-24,2025-02-25,0.20477713754953356,0.0
2025-02-25,2025-02-26,0.2054924351951005,0.0
2025-02-26,2025-02-27,0.25544726826869724,0.0
2025-02-27,2025-02-28,0.25269952985669053,0.0
2025-02-28,2025-03-05,0.20436083225035923,0.0
2025-03-05,2025-03-06,0.20757773005848862,0.0
2025-03-06,2025-03-07,0.10566110649700934,0.0
2025-03-07,2025-03-10,0.10669973288163581,0.0
2025-03-10,2025-03-11,0.1522761865230654,0.0
2025-03-11,2025-03-12,0.1549428769725238,0.0
2025-03-12,2025-03-13,0.05770317540566977,0.0
2025-03-13,2025-03-14,0.1029845661136962,0.0
2025-03-14,2025-03-17,0.2540597011479382,0.0
2025-03-17,2025-03-18,0.10809086939263539,0.0
2025-03-18,2025-03-19,0.15209166631795118,0.0
2025-03-19,2025-03-20,0.2020463225452196,0.0
2025-03-20,2025-03-21,0.15477408078852595,0.0
2025-03-21,2025-03-24,0.20291494451095926,0.0
2025-03-24,2025-03-25,0.15470954830275568,0.0
2025-03-25,2025-03-26,0.20465325638780946,0.0
2025-03-26,2025-03-27,0.15568267921593815,0.0
2025-03-27,2025-03-28,0.2543620386626674,0.0
2025-03-28,2025-03-31,0.25641355994357495,0.0
2025-03-31,2025-04-01,0.10196391833763925,0.0
2025-04-01,2025-04-02,0.1522575249560496,0.0
2025-04-02,2025-04-03,0.2552987124798937,0.0
2025-04-03,2025-04-04,0.1537149201236339,0.0
2025-04-04,2025-04-07,0.302018299956371,0.0
2025-04-07,2025-04-08,0.20652643414303187,0.0
2025-04-08,2025-04-09,0.2049985501157959,0.0
2025-04-09,2025-04-10,0.25372966175088135,0.0
2025-04-10,2025-04-11,0.20718320694473685,0.0
2025-04-11,2025-04-14,0.20412914700857818,0.0
2025-04-14,2025-04-15,0.10440954311224593,0.0
2025-04-15,2025-04-16,0.5542390141183671,0.0
2025-04-16,2025-04-17,0.5,0.0
2025-04-17,2025-04-22,0.053818329421429514,0.0
2025-04-22,2025-04-23,0.006009363823528853,0.0
2025-04-23,2025-04-24,0.39882800404657054,0.0
2025-04-24,2025-04-25,0.4,0.0
2025-04-25,2025-04-28,0.10341185183047934,0.0
2025-04-28,2025-04-29,0.305729744704724,0.0
2025-04-29,2025-04-30,0.10485367604084839,0.0
2025-04-30,2025-05-02,0.1547981655285401,0.0
2025-05-02,2025-05-05,0.15481072926587963,0.0
2025-05-05,2025-05-06,0.20202873994669984,0.0
2025-05-06,2025-05-07,0.2541826902644221,0.0
2025-05-07,2025-05-08,0.20546756329136107,0.0
2025-05-08,2025-05-09,0.2046393203341828,0.0
2025-05-09,2025-05-12,0.15570883666036803,0.0
2025-05-12,2025-05-13,0.20495663499688366,0.0
2025-05-13,2025-05-14,0.1569092158204147,0.0
2025-05-14,2025-05-15,0.058901338922619936,0.0
2025-05-15,2025-05-16,0.20480563917407374,0.0
2025-05-16,2025-05-19,0.10582732925196961,0.0
2025-05-19,2025-05-20,0.4986901055112532,0.0
2025-05-20,2025-05-21,0.45000000000000007,0.0
2025-05-21,2025-05-22,0.20510638503495926,0.0
2025-05-22,2025-05-23,0.20120620388984464,0.0
2025-05-23,2025-05-26,0.15454042241616295,0.0
2025-05-26,2025-05-27,0.2541615494050255,0.0
2025-05-27,2025-05-28,0.10729481522571971,0.0
2025-05-28,2025-05-29,0.2037669300674534,0.0
2025-05-29,2025-05-30,0.1549412673470458,0.0
2025-05-30,2025-06-02,0.20344943304663465,0.0
2025-06-02,2025-06-03,0.253150785631319,0.0
2025-06-03,2025-06-04,0.2042033481385936,0.0
2025-06-04,2025-06-05,0.1553605311093021,0.0
2025-06-05,2025-06-06,0.3033440498604295,0.0
2025-06-06,2025-06-09,0.10358911653556392,0.0
2025-06-09,2025-06-10,0.1052296732685678,0.0
2025-06-10,2025-06-11,0.05588577397079106,0.0
2025-06-11,2025-06-12,0.25482875834482854,0.0
2025-06-12,2025-06-13,0.2068309412219565,0.0
2025-06-13,2025-06-16,0.056474024286505956,0.0
2025-06-16,2025-06-17,0.15688454003976837,0.0
2025-06-17,2025-06-18,0.0048748366753406346,0.0
2025-06-18,2025-06-20,0.05633544967867132,0.0
2025-06-20,2025-06-23,0.10448215540928961,0.0
2025-06-23,2025-06-24,0.1545657370194152,0.0
2025-06-24,2025-06-25,0.15547582256565082,0.0
2025-06-25,2025-06-26,0.45012702385305337,0.0
2025-06-26,2025-06-27,0.45000000000000007,0.0
2025-06-27,2025-06-30,0.20081703403795864,0.0
2025-06-30,2025-07-01,0.20544688435646444,0.0
2025-07-01,2025-07-02,0.2024870636804724,0.0
2025-07-02,2025-07-03,0.15340279679060176,0.0
2025-07-03,2025-07-04,0.15615022821841557,0.0
2025-07-04,2025-07-07,0.15194087277320376,0.0
2025-07-07,2025-07-08,0.2546299170486973,0.0
2025-07-08,2025-07-09,0.3035554884451076,0.0
2025-07-09,2025-07-10,0.20450596692062217,0.0
2025-07-10,2025-07-11,0.1034768112918281,0.0
2025-07-11,2025-07-14,0.15082967293646105,0.0
2025-07-14,2025-07-15,0.15401103510998077,0.0
2025-07-15,2025-07-16,0.10353950123160557,0.0
2025-07-16,2025-07-17,0.15314396444908546,0.0
2025-07-17,2025-07-18,0.25122897395753124,0.0
2025-07-18,2025-07-21,0.3053346558572879,0.0
2025-07-21,2025-07-22,0.055553506554789314,0.0
2025-07-22,2025-07-23,0.10414400505441818,0.0
2025-07-23,2025-07-24,0.25098462729494064,0.0
2025-07-24,2025-07-25,0.1041907465282912,0.0
2025-07-25,2025-07-28,0.15280681950211752,0.0
2025-07-28,2025-07-29,0.10436385392004809,0.0
2025-07-29,2025-07-30,0.10704757850608881,0.0
2025-07-30,2025-07-31,0.2560612884195053,0.0
2025-07-31,2025-08-01,0.10885703079100736,0.0
2025-08-01,2025-08-04,0.15713583444769996,0.0
2025-08-04,2025-08-05,0.15670798282511192,0.0
2025-08-05,2025-08-06,0.15443781507458426,0.0
2025-08-06,2025-08-07,0.15941230553370378,0.0
2025-08-07,2025-08-08,0.25323129022877194,0.0
2025-08-08,2025-08-11,0.256311275438843,0.0
2025-08-11,2025-08-12,0.2046816218348229,0.0
2025-08-12,2025-08-13,0.05905131557434619,0.0
2025-08-13,2025-08-14,0.15811082343175753,0.0
2025-08-14,2025-08-15,0.2051275551146841,0.0
2025-08-15,2025-08-18,0.11060902936734433,0.0
2025-08-18,2025-08-19,0.20195822301631713,0.0
2025-08-19,2025-08-20,0.1562129307039207,0.0
2025-08-20,2025-08-21,0.05480649395021486,0.0
2025-08-21,2025-08-22,0.10280710483034172,0.0
2025-08-22,2025-08-25,0.106171948243247,0.0
2025-08-25,2025-08-26,0.15768788088456961,0.0
2025-08-26,2025-08-27,0.15574699483191215,0.0
2025-08-27,2025-08-28,0.20514616663850876,0.0
2025-08-28,2025-08-29,0.1566659473770044,0.0
2025-08-29,2025-09-01,0.20225438192188133,0.0
2025-09-01,2025-09-02,0.10714745301797529,0.0
2025-09-02,2025-09-03,0.10682714125600455,0.0
2025-09-03,2025-09-04,0.2551310044232082,0.0
2025-09-04,2025-09-05,0.15400907965213337,0.0
2025-09-05,2025-09-08,0.20209382529178913,0.0
2025-09-08,2025-09-09,0.30384300629459343,0.0
2025-09-09,2025-09-10,0.3548690926600893,0.0
2025-09-10,2025-09-11,0.1063877064108186,0.0
2025-09-11,2025-09-12,0.15665498295921676,0.0
2025-09-12,2025-09-15,0.10509350451534688,0.0
2025-09-15,2025-09-16,0.2061440479169983,0.0
2025-09-16,2025-09-17,0.2540778407731674,0.0
2025-09-17,2025-09-18,0.10662829381935425,0.0
2025-09-18,2025-09-19,0.10375308489444543,0.0
2025-09-19,2025-09-22,0.1567883437287498,0.0
2025-09-22,2025-09-23,0.1597425875822589,0.0
2025-09-23,2025-09-24,0.10781303379491906,0.0
2025-09-24,2025-09-25,0.204029164087357,0.0
2025-09-25,2025-09-26,0.1572207252864639,0.0
2025-09-26,2025-09-29,0.10541158229662925,0.0
2025-09-29,2025-09-30,0.20563566482275397,0.0
2025-09-30,2025-10-01,0.21046157943078414,0.0
2025-10-01,2025-10-02,0.25486090208456125,0.0
2025-10-02,2025-10-03,0.20329831999651057,0.0
2025-10-03,2025-10-06,0.15423559758152897,0.0
2025-10-06,2025-10-07,0.11051190945830953,0.0
2025-10-07,2025-10-08,0.1061478798509674,0.0
2025-10-08,2025-10-09,0.1063279965274006,0.0
2025-10-09,2025-10-10,0.10843057576415188,0.0
2025-10-10,2025-10-13,0.10513267078968912,0.0
2025-10-13,2025-10-14,0.1555644665569556,0.0
2025-10-14,2025-10-15,0.10578030498216648,0.0
2025-10-15,2025-10-16,0.10452365811765263,0.0
2025-10-16,2025-10-17,0.10598305683884689,0.0
2025-10-17,2025-10-20,0.20731162693241006,0.0
2025-10-20,2025-10-21,0.10688023662421958,0.0
2025-10-21,2025-10-22,0.15492901598132158,0.0
2025-10-22,2025-10-23,0.1553210756676166,0.0
2025-10-23,2025-10-24,0.5508396159289837,0.0
2025-10-24,2025-10-27,0.4999999999999999,0.0
2025-10-27,2025-10-28,0.05682065469509272,0.0
2025-10-28,2025-10-29,0.05760252945253842,0.0
2025-10-29,2025-10-30,0.05909448313677275,0.0
2025-10-30,2025-10-31,0.10735378009622461,0.0
2025-10-31,2025-11-03,0.15429561090377275,0.0
2025-11-03,2025-11-04,0.20519066428429686,0.0
2025-11-04,2025-11-05,0.1558771452531417,0.0
2025-11-05,2025-11-06,0.20410909093852425,0.0
2025-11-06,2025-11-07,0.1070973750595445,0.0
2025-11-07,2025-11-10,0.10807253926797769,0.0
2025-11-10,2025-11-11,0.15630531560367106,0.0
2025-11-11,2025-11-12,0.157029752842629,0.0
2025-11-12,2025-11-13,0.10725649775299882,0.0
2025-11-13,2025-11-14,0.10584087501007935,0.0
2025-11-14,2025-11-17,0.10543027995895309,0.0
2025-11-17,2025-11-18,0.10660288748763622,0.0
2025-11-18,2025-11-19,0.10545557571051487,0.0
2025-11-19,2025-11-21,0.25561745224596666,0.0
2025-11-21,2025-11-24,0.15519190390191975,0.0
2025-11-24,2025-11-25,0.15596390247278483,0.0
2025-11-25,2025-11-26,0.15396562118721888,0.0
2025-11-26,2025-11-27,0.2058002422143811,0.0
2025-11-27,2025-11-28,0.25192935232355085,0.0
2025-11-28,2025-12-01,0.30753257286757574,0.0
2025-12-01,2025-12-02,0.2545541188804915,0.0
2025-12-02,2025-12-03,0.3069161625448209,0.0
2025-12-03,2025-12-04,0.2542902562719945,0.0
2025-12-04,2025-12-05,0.20692849955191484,0.0
2025-12-05,2025-12-08,0.25501052251773143,0.0
2025-12-08,2025-12-09,0.15548701035126217,0.0
2025-12-09,2025-12-10,0.3053328552594213,0.0
2025-12-10,2025-12-11,0.2064204243463343,0.0
2025-12-11,2025-12-12,0.20339658243135855,0.0
2025-12-12,2025-12-15,0.10715223799024624,0.0
2025-12-15,2025-12-16,0.2071521125822688,0.0
2025-12-16,2025-12-17,0.20656698527718304,0.0
2025-12-17,2025-12-18,0.1540501717774248,0.0
2025-12-18,2025-12-19,0.10551736470087458,0.0
2025-12-19,2025-12-22,0.15449146449878023,0.0
2025-12-22,2025-12-23,0.1083887014206791,0.0
2025-12-23,2025-12-26,0.15843135152116206,0.0
2025-12-26,2025-12-29,0.2046987025045914,0.0
2025-12-29,2025-12-30,0.1571553489997885,0.0
