,Retorno_Bruto,Retorno_Liquido,Retorno
2022-01-11,0.005209199147687759,0.005209199147687759,0.005209199147687759
2022-01-12,0.006294115079278354,0.006294115079278354,0.006294115079278354
2022-01-13,0.003882067567527953,0.003882067567527953,0.003882067567527953
2022-01-14,0.0039963871972569145,0.0039963871972569145,0.0039963871972569145
2022-01-17,-0.0056656342076772176,-0.0056656342076772176,-0.0056656342076772176
2022-01-18,0.004764668202837915,0.004764668202837915,0.004764668202837915
2022-01-19,0.006654156789424267,0.006654156789424267,0.006654156789424267
2022-01-20,0.0017006490740669445,0.0017006490740669445,0.0017006490740669445
2022-01-21,-0.005012849278722796,-0.005012849278722796,-0.005012849278722796
2022-01-24,-0.0011119736696802453,-0.0011119736696802453,-0.0011119736696802453
2022-01-25,0.0050209996241776505,0.0050209996241776505,0.0050209996241776505
2022-01-26,-0.006042256356103042,-0.006042256356103042,-0.006042256356103042
2022-01-27,0.00547250519956051,0.00547250519956051,0.00547250519956051
2022-01-28,0.0009884361305427193,0.0009884361305427193,0.0009884361305427193
2022-01-31,0.00841602579121996,0.00841602579121996,0.00841602579121996
2022-02-01,0.00257176511478498,0.00257176511478498,0.00257176511478498
2022-02-02,0.0010368033758571516,0.0010368033758571516,0.0010368033758571516
2022-02-03,0.0034098336929977995,0.0034098336929977995,0.0034098336929977995
2022-02-04,-0.0031430991043935146,-0.0031430991043935146,-0.0031430991043935146
2022-02-07,0.0005843962376405499,0.0005843962376405499,0.0005843962376405499
2022-02-08,-0.0014234486165103414,-0.0014234486165103414,-0.0014234486165103414
2022-02-09,0.004059935777744143,0.004059935777744143,0.004059935777744143
2022-02-10,0.007993118420561579,0.007993118420561579,0.007993118420561579
2022-02-11,-0.0015855536734367755,-0.0015855536734367755,-0.0015855536734367755
2022-02-14,0.0004995575350581347,0.0004995575350581347,0.0004995575350581347
2022-02-15,0.0008443234662237608,0.0008443234662237608,0.0008443234662237608
2022-02-16,0.0006774160119087371,0.0006774160119087371,0.0006774160119087371
2022-02-17,0.0018012152141618208,0.0018012152141618208,0.0018012152141618208
2022-02-18,0.007071346321520353,0.007071346321520353,0.007071346321520353
2022-02-21,0.0016969057291563465,0.0016969057291563465,0.0016969057291563465
2022-02-22,0.008766971257341778,0.008766971257341778,0.008766971257341778
2022-02-23,0.0036895152786780854,0.0036895152786780854,0.0036895152786780854
2022-02-24,-0.0027579104944863288,-0.0027579104944863288,-0.0027579104944863288
2022-02-25,-0.0018350329078516132,-0.0018350329078516132,-0.0018350329078516132
2022-03-02,0.0040585684083713795,0.0040585684083713795,0.0040585684083713795
2022-03-03,-0.0039795052083728384,-0.0039795052083728384,-0.0039795052083728384
2022-03-04,0.005498826646075218,0.005498826646075218,0.005498826646075218
2022-03-07,0.003617703150070937,0.003617703150070937,0.003617703150070937
2022-03-08,-0.0014231251151886814,-0.0014231251151886814,-0.0014231251151886814
2022-03-09,0.002923030332341872,0.002923030332341872,0.002923030332341872
2022-03-10,0.002843647973342327,0.002843647973342327,0.002843647973342327
2022-03-11,-0.0016648315113942161,-0.0016648315113942161,-0.0016648315113942161
2022-03-14,-0.0052874472867651704,-0.0052874472867651704,-0.0052874472867651704
2022-03-15,-0.003192707575278172,-0.003192707575278172,-0.003192707575278172
2022-03-16,0.00066814749690252,0.00066814749690252,0.00066814749690252
2022-03-17,0.0033484866096866192,0.0033484866096866192,0.0033484866096866192
2022-03-18,0.004971776464658742,0.004971776464658742,0.004971776464658742
2022-03-21,0.0038643925715443773,0.0038643925715443773,0.0038643925715443773
2022-03-22,0.0006851567915616847,0.0006851567915616847,0.0006851567915616847
2022-03-23,-0.004935439780833518,-0.004935439780833518,-0.004935439780833518
2022-03-24,0.0052653913401148325,0.0052653913401148325,0.0052653913401148325
2022-03-25,-0.002708388617694952,-0.002708388617694952,-0.002708388617694952
2022-03-28,-0.0002742164511174158,-0.0002742164511174158,-0.0002742164511174158
2022-03-29,0.005878276112772198,0.005878276112772198,0.005878276112772198
2022-03-30,-5.264812959716522e-06,-5.264812959716522e-06,-5.264812959716522e-06
