Data_Rebalanceamento,Data_Aplicacao,Tempo_Segundos
2022-06-08,2022-06-09,0.022060155868530273
2022-06-09,2022-06-10,0.022321462631225586
2022-06-10,2022-06-13,0.01422739028930664
2022-06-13,2022-06-14,0.022713899612426758
2022-06-14,2022-06-15,0.014234304428100586
2022-06-15,2022-06-17,0.022560596466064453
2022-06-17,2022-06-20,0.022400379180908203
2022-06-20,2022-06-21,0.01416325569152832
2022-06-21,2022-06-22,0.02279210090637207
2022-06-22,2022-06-23,0.022606372833251953
2022-06-23,2022-06-24,0.022032499313354492
2022-06-24,2022-06-27,0.022478818893432617
2022-06-27,2022-06-28,0.0227358341217041
2022-06-28,2022-06-29,0.014258861541748047
2022-06-29,2022-06-30,0.014255762100219727
2022-06-30,2022-07-01,0.014299154281616211
2022-07-01,2022-07-04,0.01464533805847168
2022-07-04,2022-07-05,0.01421499252319336
2022-07-05,2022-07-06,0.01433420181274414
2022-07-06,2022-07-07,0.014559507369995117
2022-07-07,2022-07-08,0.014150142669677734
2022-07-08,2022-07-11,0.022078275680541992
2022-07-11,2022-07-12,0.02231597900390625
2022-07-12,2022-07-13,0.014324188232421875
2022-07-13,2022-07-14,0.014713048934936523
2022-07-14,2022-07-15,0.014615058898925781
2022-07-15,2022-07-18,0.014458417892456055
2022-07-18,2022-07-19,0.014175891876220703
2022-07-19,2022-07-20,0.014298439025878906
2022-07-20,2022-07-21,0.014175891876220703
2022-07-21,2022-07-22,0.01409912109375
2022-07-22,2022-07-25,0.01409149169921875
2022-07-25,2022-07-26,0.014580726623535156
2022-07-26,2022-07-27,0.014225244522094727
2022-07-27,2022-07-28,0.014021873474121094
2022-07-28,2022-07-29,0.014432191848754883
2022-07-29,2022-08-01,0.014169692993164062
2022-08-01,2022-08-02,0.01415395736694336
2022-08-02,2022-08-03,0.01414942741394043
2022-08-03,2022-08-04,0.014108896255493164
2022-08-04,2022-08-05,0.014086246490478516
2022-08-05,2022-08-08,0.01425933837890625
2022-08-08,2022-08-09,0.014232397079467773
2022-08-09,2022-08-10,0.01413583755493164
2022-08-10,2022-08-11,0.014152288436889648
2022-08-11,2022-08-12,0.014208793640136719
2022-08-12,2022-08-15,0.014180183410644531
2022-08-15,2022-08-16,0.014223814010620117
2022-08-16,2022-08-17,0.014178752899169922
2022-08-17,2022-08-18,0.014186382293701172
2022-08-18,2022-08-19,0.014314889907836914
2022-08-19,2022-08-22,0.014281988143920898
2022-08-22,2022-08-23,0.014249086380004883
2022-08-23,2022-08-24,0.014112472534179688
2022-08-24,2022-08-25,0.01418447494506836
2022-08-25,2022-08-26,0.014138936996459961
2022-08-26,2022-08-29,0.014153003692626953
2022-08-29,2022-08-30,0.014253377914428711
2022-08-30,2022-08-31,0.014245986938476562
2022-08-31,2022-09-01,0.014150142669677734
2022-09-01,2022-09-02,0.014276742935180664
2022-09-02,2022-09-05,0.014258861541748047
2022-09-05,2022-09-06,0.014218568801879883
2022-09-06,2022-09-08,0.014172554016113281
2022-09-08,2022-09-09,0.014206409454345703
2022-09-09,2022-09-12,0.014204025268554688
2022-09-12,2022-09-13,0.014184713363647461
2022-09-13,2022-09-14,0.014323711395263672
2022-09-14,2022-09-15,0.014078378677368164
2022-09-15,2022-09-16,0.014122247695922852
2022-09-16,2022-09-19,0.014222145080566406
2022-09-19,2022-09-20,0.014116525650024414
2022-09-20,2022-09-21,0.014171838760375977
2022-09-21,2022-09-22,0.01425623893737793
2022-09-22,2022-09-23,0.014091968536376953
2022-09-23,2022-09-26,0.014127731323242188
2022-09-26,2022-09-27,0.014264345169067383
2022-09-27,2022-09-28,0.014251947402954102
2022-09-28,2022-09-29,0.014200925827026367
2022-09-29,2022-09-30,0.014377832412719727
2022-09-30,2022-10-03,0.013966798782348633
2022-10-03,2022-10-04,0.02202010154724121
2022-10-04,2022-10-05,0.022179841995239258
2022-10-05,2022-10-06,0.014175176620483398
2022-10-06,2022-10-07,0.022262096405029297
2022-10-07,2022-10-10,0.02241802215576172
2022-10-10,2022-10-11,0.017989635467529297
2022-10-11,2022-10-13,0.022239208221435547
2022-10-13,2022-10-14,0.022288084030151367
2022-10-14,2022-10-17,0.022313356399536133
2022-10-17,2022-10-18,0.014147043228149414
2022-10-18,2022-10-19,0.022109270095825195
2022-10-19,2022-10-20,0.02226567268371582
2022-10-20,2022-10-21,0.02212238311767578
2022-10-21,2022-10-24,0.022275447845458984
2022-10-24,2022-10-25,0.022327423095703125
2022-10-25,2022-10-26,0.02234935760498047
2022-10-26,2022-10-27,0.014088869094848633
2022-10-27,2022-10-28,0.022227048873901367
2022-10-28,2022-10-31,0.02202463150024414
2022-10-31,2022-11-01,0.022273778915405273
2022-11-01,2022-11-03,0.02210712432861328
2022-11-03,2022-11-04,0.022214412689208984
2022-11-04,2022-11-07,0.014022350311279297
2022-11-07,2022-11-08,0.022290706634521484
2022-11-08,2022-11-09,0.014292716979980469
2022-11-09,2022-11-10,0.021956682205200195
2022-11-10,2022-11-11,0.022173643112182617
2022-11-11,2022-11-14,0.02200460433959961
2022-11-14,2022-11-16,0.022084951400756836
2022-11-16,2022-11-17,0.021990299224853516
2022-11-17,2022-11-18,0.022290945053100586
2022-11-18,2022-11-21,0.022211551666259766
2022-11-21,2022-11-22,0.022408246994018555
2022-11-22,2022-11-23,0.022114276885986328
2022-11-23,2022-11-24,0.022247314453125
2022-11-24,2022-11-25,0.02207040786743164
2022-11-25,2022-11-28,0.014331817626953125
2022-11-28,2022-11-29,0.022249221801757812
2022-11-29,2022-11-30,0.02213311195373535
2022-11-30,2022-12-01,0.023178577423095703
2022-12-01,2022-12-02,0.014079570770263672
2022-12-02,2022-12-05,0.025517702102661133
2022-12-05,2022-12-06,0.022223234176635742
2022-12-06,2022-12-07,0.022124290466308594
2022-12-07,2022-12-08,0.022220134735107422
2022-12-08,2022-12-09,0.014172554016113281
2022-12-09,2022-12-12,0.014152288436889648
2022-12-12,2022-12-13,0.014293193817138672
2022-12-13,2022-12-14,0.014215230941772461
2022-12-14,2022-12-15,0.014223814010620117
2022-12-15,2022-12-16,0.01424098014831543
2022-12-16,2022-12-19,0.014219045639038086
2022-12-19,2022-12-20,0.014107942581176758
2022-12-20,2022-12-21,0.014201641082763672
2022-12-21,2022-12-22,0.014154434204101562
2022-12-22,2022-12-23,0.01412343978881836
2022-12-23,2022-12-26,0.014196157455444336
2022-12-26,2022-12-27,0.014591693878173828
2022-12-27,2022-12-28,0.01418924331665039
2022-12-28,2022-12-29,0.014190673828125
2022-12-29,2023-01-02,0.014212608337402344
2023-01-02,2023-01-03,0.014107942581176758
2023-01-03,2023-01-04,0.014229059219360352
2023-01-04,2023-01-05,0.014238357543945312
2023-01-05,2023-01-06,0.01409292221069336
2023-01-06,2023-01-09,0.014140844345092773
2023-01-09,2023-01-10,0.014099597930908203
2023-01-10,2023-01-11,0.014488697052001953
2023-01-11,2023-01-12,0.014058351516723633
2023-01-12,2023-01-13,0.014121770858764648
2023-01-13,2023-01-16,0.014214515686035156
2023-01-16,2023-01-17,0.03090953826904297
2023-01-17,2023-01-18,0.022410154342651367
2023-01-18,2023-01-19,0.014200687408447266
2023-01-19,2023-01-20,0.01413416862487793
2023-01-20,2023-01-23,0.014130353927612305
2023-01-23,2023-01-24,0.014658212661743164
2023-01-24,2023-01-25,0.0142059326171875
2023-01-25,2023-01-26,0.014151573181152344
2023-01-26,2023-01-27,0.01406240463256836
2023-01-27,2023-01-30,0.014296531677246094
2023-01-30,2023-01-31,0.014211893081665039
2023-01-31,2023-02-01,0.014102697372436523
2023-02-01,2023-02-02,0.014270305633544922
2023-02-02,2023-02-03,0.014210700988769531
2023-02-03,2023-02-06,0.014175653457641602
2023-02-06,2023-02-07,0.014342308044433594
2023-02-07,2023-02-08,0.014230728149414062
2023-02-08,2023-02-09,0.014217138290405273
2023-02-09,2023-02-10,0.014336109161376953
2023-02-10,2023-02-13,0.014196395874023438
2023-02-13,2023-02-14,0.01422429084777832
2023-02-14,2023-02-15,0.014272451400756836
2023-02-15,2023-02-16,0.01418304443359375
2023-02-16,2023-02-17,0.014160633087158203
2023-02-17,2023-02-22,0.014256000518798828
2023-02-22,2023-02-23,0.014272928237915039
2023-02-23,2023-02-24,0.01426386833190918
2023-02-24,2023-02-27,0.01409769058227539
2023-02-27,2023-02-28,0.014332056045532227
2023-02-28,2023-03-01,0.014135360717773438
2023-03-01,2023-03-02,0.014213085174560547
2023-03-02,2023-03-03,0.014270305633544922
2023-03-03,2023-03-06,0.014334440231323242
2023-03-06,2023-03-07,0.01411890983581543
2023-03-07,2023-03-08,0.014199972152709961
2023-03-08,2023-03-09,0.014174461364746094
2023-03-09,2023-03-10,0.014067411422729492
2023-03-10,2023-03-13,0.014149665832519531
2023-03-13,2023-03-14,0.014460325241088867
2023-03-14,2023-03-15,0.014207124710083008
2023-03-15,2023-03-16,0.014243364334106445
2023-03-16,2023-03-17,0.014196157455444336
2023-03-17,2023-03-20,0.014220237731933594
2023-03-20,2023-03-21,0.014628410339355469
2023-03-21,2023-03-22,0.014245271682739258
2023-03-22,2023-03-23,0.014093399047851562
2023-03-23,2023-03-24,0.01436471939086914
2023-03-24,2023-03-27,0.014086246490478516
2023-03-27,2023-03-28,0.01414632797241211
2023-03-28,2023-03-29,0.0143890380859375
2023-03-29,2023-03-30,0.014235973358154297
2023-03-30,2023-03-31,0.014229774475097656
2023-03-31,2023-04-03,0.014277219772338867
2023-04-03,2023-04-04,0.014237403869628906
2023-04-04,2023-04-05,0.014255523681640625
2023-04-05,2023-04-06,0.014145851135253906
2023-04-06,2023-04-10,0.014298200607299805
2023-04-10,2023-04-11,0.01423501968383789
2023-04-11,2023-04-12,0.014314889907836914
2023-04-12,2023-04-13,0.014278411865234375
2023-04-13,2023-04-14,0.014212369918823242
2023-04-14,2023-04-17,0.014240503311157227
2023-04-17,2023-04-18,0.01433420181274414
2023-04-18,2023-04-19,0.01423335075378418
2023-04-19,2023-04-20,0.014196157455444336
2023-04-20,2023-04-24,0.014154672622680664
2023-04-24,2023-04-25,0.014342784881591797
2023-04-25,2023-04-26,0.014181137084960938
2023-04-26,2023-04-27,0.014264106750488281
2023-04-27,2023-04-28,0.014174222946166992
2023-04-28,2023-05-02,0.014162302017211914
2023-05-02,2023-05-03,0.014267683029174805
2023-05-03,2023-05-04,0.014213323593139648
2023-05-04,2023-05-05,0.014233589172363281
2023-05-05,2023-05-08,0.014014005661010742
2023-05-08,2023-05-09,0.014153003692626953
2023-05-09,2023-05-10,0.014273643493652344
2023-05-10,2023-05-11,0.014240741729736328
2023-05-11,2023-05-12,0.014140605926513672
2023-05-12,2023-05-15,0.014225244522094727
2023-05-15,2023-05-16,0.014258384704589844
2023-05-16,2023-05-17,0.014218807220458984
2023-05-17,2023-05-18,0.014136075973510742
2023-05-18,2023-05-19,0.01415395736694336
2023-05-19,2023-05-22,0.014320611953735352
2023-05-22,2023-05-23,0.014174222946166992
2023-05-23,2023-05-24,0.014335155487060547
2023-05-24,2023-05-25,0.014294862747192383
2023-05-25,2023-05-26,0.014228105545043945
2023-05-26,2023-05-29,0.014235973358154297
2023-05-29,2023-05-30,0.014175176620483398
2023-05-30,2023-05-31,0.01450037956237793
2023-05-31,2023-06-01,0.014219284057617188
2023-06-01,2023-06-02,0.014133930206298828
2023-06-02,2023-06-05,0.014185905456542969
2023-06-05,2023-06-06,0.014379739761352539
2023-06-06,2023-06-07,0.014064788818359375
2023-06-07,2023-06-09,0.01421976089477539
2023-06-09,2023-06-12,0.01425933837890625
2023-06-12,2023-06-13,0.01423501968383789
2023-06-13,2023-06-14,0.014247894287109375
2023-06-14,2023-06-15,0.014209985733032227
2023-06-15,2023-06-16,0.014206647872924805
2023-06-16,2023-06-19,0.014302253723144531
2023-06-19,2023-06-20,0.01417851448059082
2023-06-20,2023-06-21,0.014169931411743164
2023-06-21,2023-06-22,0.014267683029174805
2023-06-22,2023-06-23,0.014263153076171875
2023-06-23,2023-06-26,0.014106035232543945
2023-06-26,2023-06-27,0.01426386833190918
2023-06-27,2023-06-28,0.014154911041259766
2023-06-28,2023-06-29,0.014263629913330078
2023-06-29,2023-06-30,0.01418757438659668
2023-06-30,2023-07-03,0.014168262481689453
2023-07-03,2023-07-04,0.014127254486083984
2023-07-04,2023-07-05,0.014281272888183594
2023-07-05,2023-07-06,0.014185190200805664
2023-07-06,2023-07-07,0.014224767684936523
2023-07-07,2023-07-10,0.014194726943969727
2023-07-10,2023-07-11,0.014079570770263672
2023-07-11,2023-07-12,0.014150857925415039
2023-07-12,2023-07-13,0.014234542846679688
2023-07-13,2023-07-14,0.014713525772094727
2023-07-14,2023-07-17,0.014229774475097656
2023-07-17,2023-07-18,0.014422893524169922
2023-07-18,2023-07-19,0.014377117156982422
2023-07-19,2023-07-20,0.014278411865234375
2023-07-20,2023-07-21,0.014142513275146484
2023-07-21,2023-07-24,0.014301538467407227
2023-07-24,2023-07-25,0.014204740524291992
2023-07-25,2023-07-26,0.01418614387512207
2023-07-26,2023-07-27,0.014278888702392578
2023-07-27,2023-07-28,0.014327526092529297
2023-07-28,2023-07-31,0.014074087142944336
2023-07-31,2023-08-01,0.014122724533081055
2023-08-01,2023-08-02,0.014378547668457031
2023-08-02,2023-08-03,0.014171838760375977
2023-08-03,2023-08-04,0.014098882675170898
2023-08-04,2023-08-07,0.014345407485961914
2023-08-07,2023-08-08,0.014219999313354492
2023-08-08,2023-08-09,0.014207839965820312
2023-08-09,2023-08-10,0.014271259307861328
2023-08-10,2023-08-11,0.014383077621459961
2023-08-11,2023-08-14,0.01418757438659668
2023-08-14,2023-08-15,0.014637947082519531
2023-08-15,2023-08-16,0.014242410659790039
2023-08-16,2023-08-17,0.014163017272949219
2023-08-17,2023-08-18,0.014531135559082031
2023-08-18,2023-08-21,0.014212846755981445
2023-08-21,2023-08-22,0.014293670654296875
2023-08-22,2023-08-23,0.014170408248901367
2023-08-23,2023-08-24,0.014171123504638672
2023-08-24,2023-08-25,0.014202594757080078
2023-08-25,2023-08-28,0.01424264907836914
2023-08-28,2023-08-29,0.014604330062866211
2023-08-29,2023-08-30,0.014544010162353516
2023-08-30,2023-08-31,0.014256715774536133
2023-08-31,2023-09-01,0.014297246932983398
2023-09-01,2023-09-04,0.014232635498046875
2023-09-04,2023-09-05,0.014137744903564453
2023-09-05,2023-09-06,0.01422429084777832
2023-09-06,2023-09-08,0.014156103134155273
2023-09-08,2023-09-11,0.014271974563598633
2023-09-11,2023-09-12,0.014193296432495117
2023-09-12,2023-09-13,0.01419520378112793
2023-09-13,2023-09-14,0.014256000518798828
2023-09-14,2023-09-15,0.0142974853515625
2023-09-15,2023-09-18,0.014179229736328125
2023-09-18,2023-09-19,0.014293909072875977
2023-09-19,2023-09-20,0.03144407272338867
2023-09-20,2023-09-21,0.014153242111206055
2023-09-21,2023-09-22,0.014169692993164062
2023-09-22,2023-09-25,0.022335529327392578
2023-09-25,2023-09-26,0.022202491760253906
2023-09-26,2023-09-27,0.014189004898071289
2023-09-27,2023-09-28,0.014225244522094727
2023-09-28,2023-09-29,0.022036075592041016
2023-09-29,2023-10-02,0.02225041389465332
2023-10-02,2023-10-03,0.014275074005126953
2023-10-03,2023-10-04,0.021921873092651367
2023-10-04,2023-10-05,0.014153242111206055
2023-10-05,2023-10-06,0.01435708999633789
2023-10-06,2023-10-09,0.01428675651550293
2023-10-09,2023-10-10,0.02249741554260254
2023-10-10,2023-10-11,0.014088630676269531
2023-10-11,2023-10-13,0.014200687408447266
2023-10-13,2023-10-16,0.014267921447753906
2023-10-16,2023-10-17,0.014367818832397461
2023-10-17,2023-10-18,0.02179741859436035
2023-10-18,2023-10-19,0.014449119567871094
2023-10-19,2023-10-20,0.022505998611450195
2023-10-20,2023-10-23,0.014275312423706055
2023-10-23,2023-10-24,0.014373779296875
2023-10-24,2023-10-25,0.014208316802978516
2023-10-25,2023-10-26,0.014310121536254883
2023-10-26,2023-10-27,0.014313220977783203
2023-10-27,2023-10-30,0.01435995101928711
2023-10-30,2023-10-31,0.022216796875
2023-10-31,2023-11-01,0.014262676239013672
2023-11-01,2023-11-03,0.02546095848083496
2023-11-03,2023-11-06,0.014035940170288086
2023-11-06,2023-11-07,0.014142274856567383
2023-11-07,2023-11-08,0.014222145080566406
2023-11-08,2023-11-09,0.014236927032470703
2023-11-09,2023-11-10,0.014279365539550781
2023-11-10,2023-11-13,0.014266014099121094
2023-11-13,2023-11-14,0.014244318008422852
2023-11-14,2023-11-16,0.014300107955932617
2023-11-16,2023-11-17,0.02231740951538086
2023-11-17,2023-11-20,0.022152185440063477
2023-11-20,2023-11-21,0.014293670654296875
2023-11-21,2023-11-22,0.022416353225708008
2023-11-22,2023-11-23,0.01427316665649414
2023-11-23,2023-11-24,0.022058486938476562
2023-11-24,2023-11-27,0.023786306381225586
2023-11-27,2023-11-28,0.014135599136352539
2023-11-28,2023-11-29,0.014235734939575195
2023-11-29,2023-11-30,0.014271974563598633
2023-11-30,2023-12-01,0.014453649520874023
2023-12-01,2023-12-04,0.01418304443359375
2023-12-04,2023-12-05,0.01436924934387207
2023-12-05,2023-12-06,0.01410222053527832
2023-12-06,2023-12-07,0.0220949649810791
2023-12-07,2023-12-08,0.0223081111907959
2023-12-08,2023-12-11,0.014171600341796875
2023-12-11,2023-12-12,0.022631406784057617
2023-12-12,2023-12-13,0.014321565628051758
2023-12-13,2023-12-14,0.014210939407348633
2023-12-14,2023-12-15,0.02248549461364746
2023-12-15,2023-12-18,0.014170408248901367
2023-12-18,2023-12-19,0.022032737731933594
2023-12-19,2023-12-20,0.022301912307739258
2023-12-20,2023-12-21,0.014188051223754883
2023-12-21,2023-12-22,0.0142059326171875
2023-12-22,2023-12-26,0.014270305633544922
2023-12-26,2023-12-27,0.022386550903320312
2023-12-27,2023-12-28,0.02240920066833496
2023-12-28,2024-01-02,0.014328241348266602
2024-01-02,2024-01-03,0.014168024063110352
2024-01-03,2024-01-04,0.0220029354095459
2024-01-04,2024-01-05,0.02242112159729004
2024-01-05,2024-01-08,0.014189958572387695
2024-01-08,2024-01-09,0.022064924240112305
2024-01-09,2024-01-10,0.014317750930786133
2024-01-10,2024-01-11,0.022208690643310547
2024-01-11,2024-01-12,0.02234649658203125
2024-01-12,2024-01-15,0.014160633087158203
2024-01-15,2024-01-16,0.021953821182250977
2024-01-16,2024-01-17,0.022333621978759766
2024-01-17,2024-01-18,0.02237224578857422
2024-01-18,2024-01-19,0.0258023738861084
2024-01-19,2024-01-22,0.014152288436889648
2024-01-22,2024-01-23,0.02230238914489746
2024-01-23,2024-01-24,0.022359609603881836
2024-01-24,2024-01-25,0.014134883880615234
2024-01-25,2024-01-26,0.022023916244506836
2024-01-26,2024-01-29,0.02229475975036621
2024-01-29,2024-01-30,0.014073371887207031
2024-01-30,2024-01-31,0.02215290069580078
2024-01-31,2024-02-01,0.01431417465209961
2024-02-01,2024-02-02,0.022310972213745117
2024-02-02,2024-02-05,0.014124155044555664
2024-02-05,2024-02-06,0.02196049690246582
2024-02-06,2024-02-07,0.022374391555786133
2024-02-07,2024-02-08,0.014079570770263672
2024-02-08,2024-02-09,0.014373540878295898
2024-02-09,2024-02-14,0.014370918273925781
2024-02-14,2024-02-15,0.022331714630126953
2024-02-15,2024-02-16,0.02231311798095703
2024-02-16,2024-02-19,0.014418363571166992
2024-02-19,2024-02-20,0.014354467391967773
2024-02-20,2024-02-21,0.014292001724243164
2024-02-21,2024-02-22,0.022741317749023438
2024-02-22,2024-02-23,0.01410531997680664
2024-02-23,2024-02-26,0.022054195404052734
2024-02-26,2024-02-27,0.01436305046081543
2024-02-27,2024-02-28,0.02217555046081543
2024-02-28,2024-02-29,0.014162302017211914
2024-02-29,2024-03-01,0.02254486083984375
2024-03-01,2024-03-04,0.01439976692199707
2024-03-04,2024-03-05,0.01444101333618164
2024-03-05,2024-03-06,0.02276468276977539
2024-03-06,2024-03-07,0.014183521270751953
2024-03-07,2024-03-08,0.022167444229125977
2024-03-08,2024-03-11,0.022245168685913086
2024-03-11,2024-03-12,0.014331340789794922
2024-03-12,2024-03-13,0.014259815216064453
2024-03-13,2024-03-14,0.014884471893310547
2024-03-14,2024-03-15,0.014279365539550781
2024-03-15,2024-03-18,0.014253854751586914
2024-03-18,2024-03-19,0.014303922653198242
2024-03-19,2024-03-20,0.014400959014892578
2024-03-20,2024-03-21,0.014235496520996094
2024-03-21,2024-03-22,0.014245033264160156
2024-03-22,2024-03-25,0.014252901077270508
2024-03-25,2024-03-26,0.014204978942871094
2024-03-26,2024-03-27,0.02254939079284668
2024-03-27,2024-03-28,0.0238802433013916
2024-03-28,2024-04-01,0.014175653457641602
2024-04-01,2024-04-02,0.01418161392211914
2024-04-02,2024-04-03,0.014318227767944336
2024-04-03,2024-04-04,0.014291048049926758
2024-04-04,2024-04-05,0.014136075973510742
2024-04-05,2024-04-08,0.014269590377807617
2024-04-08,2024-04-09,0.01429605484008789
2024-04-09,2024-04-10,0.014381170272827148
2024-04-10,2024-04-11,0.014253377914428711
2024-04-11,2024-04-12,0.01426839828491211
2024-04-12,2024-04-15,0.014793634414672852
2024-04-15,2024-04-16,0.01459646224975586
2024-04-16,2024-04-17,0.01411581039428711
2024-04-17,2024-04-18,0.01421666145324707
2024-04-18,2024-04-19,0.014264345169067383
2024-04-19,2024-04-22,0.01424264907836914
2024-04-22,2024-04-23,0.014302730560302734
2024-04-23,2024-04-24,0.014322042465209961
2024-04-24,2024-04-25,0.014306306838989258
2024-04-25,2024-04-26,0.014365911483764648
2024-04-26,2024-04-29,0.014259099960327148
2024-04-29,2024-04-30,0.014229774475097656
2024-04-30,2024-05-02,0.014253377914428711
2024-05-02,2024-05-03,0.014120101928710938
2024-05-03,2024-05-06,0.01433706283569336
2024-05-06,2024-05-07,0.014265060424804688
2024-05-07,2024-05-08,0.014276742935180664
2024-05-08,2024-05-09,0.014425039291381836
2024-05-09,2024-05-10,0.014579296112060547
2024-05-10,2024-05-13,0.014258861541748047
2024-05-13,2024-05-14,0.014223098754882812
2024-05-14,2024-05-15,0.0219419002532959
2024-05-15,2024-05-16,0.022446870803833008
2024-05-16,2024-05-17,0.014162063598632812
2024-05-17,2024-05-20,0.02203059196472168
2024-05-20,2024-05-21,0.014131546020507812
2024-05-21,2024-05-22,0.014206409454345703
2024-05-22,2024-05-23,0.014240264892578125
2024-05-23,2024-05-24,0.014230489730834961
2024-05-24,2024-05-27,0.014336347579956055
2024-05-27,2024-05-28,0.014344453811645508
2024-05-28,2024-05-29,0.01475977897644043
2024-05-29,2024-05-31,0.014276266098022461
2024-05-31,2024-06-03,0.014421463012695312
2024-06-03,2024-06-04,0.02239537239074707
2024-06-04,2024-06-05,0.022649049758911133
2024-06-05,2024-06-06,0.014165401458740234
2024-06-06,2024-06-07,0.014266490936279297
2024-06-07,2024-06-10,0.014227151870727539
2024-06-10,2024-06-11,0.014792203903198242
2024-06-11,2024-06-12,0.01468515396118164
2024-06-12,2024-06-13,0.014436006546020508
2024-06-13,2024-06-14,0.014264106750488281
