Data_Rebalanceamento,Data_Aplicacao,Turnover,Custo_Transacao
2022-03-21,2022-03-22,0.13922092852950907,0.0
2022-03-22,2022-03-23,0.07846588728829938,0.0
2022-03-23,2022-03-24,0.13968844157918242,0.0
2022-03-24,2022-03-25,0.20176903896406667,0.0
2022-03-25,2022-03-28,0.07071143289328116,0.0
2022-03-28,2022-03-29,0.008676978792792098,0.0
2022-03-29,2022-03-30,0.20505389918365602,0.0
2022-03-30,2022-03-31,0.07117276912368062,0.0
2022-03-31,2022-04-01,0.07166270137787148,0.0
2022-04-01,2022-04-04,0.06960895654454746,0.0
2022-04-04,2022-04-05,0.07179636752204399,0.0
2022-04-05,2022-04-06,0.07410949482442306,0.0
2022-04-06,2022-04-07,0.14052465277934148,0.0
2022-04-07,2022-04-08,0.07323887582794564,0.0
2022-04-08,2022-04-11,0.005574336375962767,0.0
2022-04-11,2022-04-12,0.06994560250919687,0.0
2022-04-12,2022-04-13,0.0705555569483478,0.0
2022-04-13,2022-04-14,0.07799029387639357,0.0
2022-04-14,2022-04-18,0.07326425832340536,0.0
2022-04-18,2022-04-19,0.14004615316293167,0.0
2022-04-19,2022-04-20,0.07099705615449689,0.0
2022-04-20,2022-04-22,0.07176013927632141,0.0
2022-04-22,2022-04-25,0.008056477907830244,0.0
2022-04-25,2022-04-26,0.07234652913681221,0.0
2022-04-26,2022-04-27,0.07100823425884598,0.0
2022-04-27,2022-04-28,0.07428479427740237,0.0
2022-04-28,2022-04-29,0.06882216930421187,0.0
2022-04-29,2022-05-02,0.07109781969143802,0.0
2022-05-02,2022-05-03,0.07047075232976692,0.0
2022-05-03,2022-05-04,0.13966676315180804,0.0
2022-05-04,2022-05-05,0.012411754282913197,0.0
2022-05-05,2022-05-06,0.07671181822138151,0.0
2022-05-06,2022-05-09,0.07281041848697385,0.0
2022-05-09,2022-05-10,0.0786148215877514,0.0
2022-05-10,2022-05-11,0.07094209891646505,0.0
2022-05-11,2022-05-12,0.13712018083676908,0.0
2022-05-12,2022-05-13,0.07033200003667336,0.0
2022-05-13,2022-05-16,0.0736730140364655,0.0
2022-05-16,2022-05-17,0.06761083413245975,0.0
2022-05-17,2022-05-18,0.07215847448409803,0.0
2022-05-18,2022-05-19,0.07095989079387416,0.0
2022-05-19,2022-05-20,0.07145940660656017,0.0
2022-05-20,2022-05-23,0.07160350791558621,0.0
2022-05-23,2022-05-24,0.006072157288625847,0.0
2022-05-24,2022-05-25,0.13765406417441176,0.0
2022-05-25,2022-05-26,0.07234005032402628,0.0
2022-05-26,2022-05-27,0.07031210494399293,0.0
2022-05-27,2022-05-30,0.007268238038528767,0.0
2022-05-30,2022-05-31,0.06997544807837594,0.0
2022-05-31,2022-06-01,0.007003824881613163,0.0
2022-06-01,2022-06-02,0.07246814965104734,0.0
2022-06-02,2022-06-03,0.07156885107888337,0.0
2022-06-03,2022-06-06,0.07098641201880371,0.0
2022-06-06,2022-06-07,0.07033978679803399,0.0
2022-06-07,2022-06-08,0.07364651259373683,0.0
2022-06-08,2022-06-09,0.07069596601383189,0.0
2022-06-09,2022-06-10,0.007722625373945552,0.0
2022-06-10,2022-06-13,0.1351010081397042,0.0
2022-06-13,2022-06-14,0.07441234161528235,0.0
2022-06-14,2022-06-15,0.07166166106500273,0.0
2022-06-15,2022-06-17,0.0694595815423463,0.0
2022-06-17,2022-06-20,0.0714408104564046,0.0
2022-06-20,2022-06-21,0.07060616819073608,0.0
2022-06-21,2022-06-22,0.07086051140169758,0.0
2022-06-22,2022-06-23,0.0711264801595014,0.0
2022-06-23,2022-06-24,0.0716511982378618,0.0
2022-06-24,2022-06-27,0.0051820728077310516,0.0
2022-06-27,2022-06-28,0.07593309410433385,0.0
2022-06-28,2022-06-29,0.0038366792124687535,0.0
2022-06-29,2022-06-30,0.006118795481808714,0.0
2022-06-30,2022-07-01,0.07034907467038812,0.0
2022-07-01,2022-07-04,0.07201324772688665,0.0
2022-07-04,2022-07-05,0.20430079157164313,0.0
2022-07-05,2022-07-06,0.07383236865625165,0.0
2022-07-06,2022-07-07,0.07232144642028282,0.0
2022-07-07,2022-07-08,0.0705164745595471,0.0
2022-07-08,2022-07-11,0.1362880855763437,0.0
2022-07-11,2022-07-12,0.06941182724886386,0.0
2022-07-12,2022-07-13,0.0715948596965826,0.0
2022-07-13,2022-07-14,0.07158258361601819,0.0
2022-07-14,2022-07-15,0.13684926016133725,0.0
2022-07-15,2022-07-18,0.07216956376141678,0.0
2022-07-18,2022-07-19,0.005916259836880544,0.0
2022-07-19,2022-07-20,0.0707952540521328,0.0
2022-07-20,2022-07-21,0.07023369205476979,0.0
2022-07-21,2022-07-22,0.0691904663583404,0.0
2022-07-22,2022-07-25,0.13696872799648205,0.0
2022-07-25,2022-07-26,0.1369613957011987,0.0
2022-07-26,2022-07-27,0.13985137040744627,0.0
2022-07-27,2022-07-28,0.07227059729765334,0.0
2022-07-28,2022-07-29,0.0070841866283444035,0.0
2022-07-29,2022-08-01,0.0043234958386805175,0.0
2022-08-01,2022-08-02,0.0679354096219032,0.0
2022-08-02,2022-08-03,0.07028844461120265,0.0
2022-08-03,2022-08-04,0.0053813014562338266,0.0
2022-08-04,2022-08-05,0.0071306553519145666,0.0
2022-08-05,2022-08-08,0.00657737316075345,0.0
2022-08-08,2022-08-09,0.0738696392325228,0.0
2022-08-09,2022-08-10,0.007422339849075754,0.0
2022-08-10,2022-08-11,0.07023748499215107,0.0
2022-08-11,2022-08-12,0.07370009519757181,0.0
2022-08-12,2022-08-15,0.07581367362071884,0.0
2022-08-15,2022-08-16,0.13673173560864976,0.0
2022-08-16,2022-08-17,0.06938820330499251,0.0
2022-08-17,2022-08-18,0.1389462567493544,0.0
2022-08-18,2022-08-19,0.0731902071039014,0.0
2022-08-19,2022-08-22,0.13816076195993088,0.0
2022-08-22,2022-08-23,0.07291252954865265,0.0
2022-08-23,2022-08-24,0.005916177594193474,0.0
2022-08-24,2022-08-25,0.07344987723228952,0.0
2022-08-25,2022-08-26,0.005627476974445621,0.0
2022-08-26,2022-08-29,0.07068280837369154,0.0
2022-08-29,2022-08-30,0.07040103137033484,0.0
2022-08-30,2022-08-31,0.07303363538731164,0.0
2022-08-31,2022-09-01,0.07396816299453315,0.0
2022-09-01,2022-09-02,0.07280863060091827,0.0
2022-09-02,2022-09-05,0.13541857743837404,0.0
2022-09-05,2022-09-06,0.007031709672786587,0.0
2022-09-06,2022-09-08,0.14155891922107225,0.0
2022-09-08,2022-09-09,0.13644953474831462,0.0
2022-09-09,2022-09-12,0.07169555720467216,0.0
2022-09-12,2022-09-13,0.07036894975946836,0.0
2022-09-13,2022-09-14,0.13851164802498825,0.0
2022-09-14,2022-09-15,0.004262196817586411,0.0
2022-09-15,2022-09-16,0.07099979878113027,0.0
2022-09-16,2022-09-19,0.13825705784120135,0.0
2022-09-19,2022-09-20,0.005522043619669251,0.0
2022-09-20,2022-09-21,0.0703056084451866,0.0
2022-09-21,2022-09-22,0.13748831958765448,0.0
2022-09-22,2022-09-23,0.20772726687485327,0.0
2022-09-23,2022-09-26,0.07298676467363319,0.0
2022-09-26,2022-09-27,0.13902449772095826,0.0
2022-09-27,2022-09-28,0.07013447529626904,0.0
2022-09-28,2022-09-29,0.13702121717511587,0.0
2022-09-29,2022-09-30,0.07087177588220761,0.0
2022-09-30,2022-10-03,0.20201428385325765,0.0
2022-10-03,2022-10-04,0.13861504136941294,0.0
2022-10-04,2022-10-05,0.008073424031067762,0.0
2022-10-05,2022-10-06,0.14132266272365915,0.0
2022-10-06,2022-10-07,0.006366011893965955,0.0
2022-10-07,2022-10-10,0.07092516005076216,0.0
2022-10-10,2022-10-11,0.13706732106861616,0.0
2022-10-11,2022-10-13,0.1366419567369062,0.0
2022-10-13,2022-10-14,0.006545740902876358,0.0
2022-10-14,2022-10-17,0.07272091089514118,0.0
2022-10-17,2022-10-18,0.00651562964041566,0.0
2022-10-18,2022-10-19,0.1368122610983466,0.0
2022-10-19,2022-10-20,0.13973972327316214,0.0
2022-10-20,2022-10-21,0.07119320909015253,0.0
2022-10-21,2022-10-24,0.1387744327989734,0.0
2022-10-24,2022-10-25,0.07306816161491296,0.0
2022-10-25,2022-10-26,0.13858531234792265,0.0
2022-10-26,2022-10-27,0.07224296700554164,0.0
2022-10-27,2022-10-28,0.0075827821584239785,0.0
2022-10-28,2022-10-31,0.07281706653994642,0.0
2022-10-31,2022-11-01,0.2725927354487696,0.0
2022-11-01,2022-11-03,0.2070825319907178,0.0
2022-11-03,2022-11-04,0.2021879830401533,0.0
2022-11-04,2022-11-07,0.07397914035546743,0.0
2022-11-07,2022-11-08,0.4054102265225469,0.0
2022-11-08,2022-11-09,0.26998443904199904,0.0
2022-11-09,2022-11-10,0.26802842419115724,0.0
2022-11-10,2022-11-11,0.13921692559599957,0.0
2022-11-11,2022-11-14,0.07498688702777073,0.0
2022-11-14,2022-11-16,0.14241788976312236,0.0
2022-11-16,2022-11-17,0.14397885428642437,0.0
2022-11-17,2022-11-18,0.07278700276857376,0.0
2022-11-18,2022-11-21,0.20909197589077172,0.0
2022-11-21,2022-11-22,0.1400005809563009,0.0
2022-11-22,2022-11-23,0.07257239470626203,0.0
2022-11-23,2022-11-24,0.13487581568826015,0.0
2022-11-24,2022-11-25,0.20340620894559974,0.0
2022-11-25,2022-11-28,0.07176810094821397,0.0
2022-11-28,2022-11-29,0.004245590419286675,0.0
2022-11-29,2022-11-30,0.008893176960769515,0.0
2022-11-30,2022-12-01,0.14446140827190873,0.0
2022-12-01,2022-12-02,0.14190423448836154,0.0
2022-12-02,2022-12-05,0.07071812851059982,0.0
2022-12-05,2022-12-06,0.13720680308981592,0.0
2022-12-06,2022-12-07,0.07349048136463786,0.0
2022-12-07,2022-12-08,0.13782966901286292,0.0
2022-12-08,2022-12-09,0.13934374805792082,0.0
2022-12-09,2022-12-12,0.004357808124835466,0.0
2022-12-12,2022-12-13,0.14247781872779872,0.0
2022-12-13,2022-12-14,0.06907144449653255,0.0
2022-12-14,2022-12-15,0.010764402145622954,0.0
2022-12-15,2022-12-16,0.07465418069634668,0.0
2022-12-16,2022-12-19,0.14027342710175003,0.0
2022-12-19,2022-12-20,0.2065323977117969,0.0
2022-12-20,2022-12-21,0.07581397786879118,0.0
2022-12-21,2022-12-22,0.07160179667587213,0.0
2022-12-22,2022-12-23,0.13802976161870906,0.0
2022-12-23,2022-12-26,0.20327020706222937,0.0
2022-12-26,2022-12-27,0.13953457192838847,0.0
2022-12-27,2022-12-28,0.010280693870613554,0.0
2022-12-28,2022-12-29,0.009330832493334211,0.0
2022-12-29,2023-01-02,0.07739689472545982,0.0
2023-01-02,2023-01-03,0.1432110213985476,0.0
2023-01-03,2023-01-04,0.07987926111571053,0.0
2023-01-04,2023-01-05,0.07643177482974191,0.0
2023-01-05,2023-01-06,0.20531728585205833,0.0
2023-01-06,2023-01-09,0.2033445932733067,0.0
2023-01-09,2023-01-10,0.13718268190098254,0.0
2023-01-10,2023-01-11,0.13409627247691513,0.0
2023-01-11,2023-01-12,0.07296034443067825,0.0
2023-01-12,2023-01-13,0.13980858630878912,0.0
2023-01-13,2023-01-16,0.071045784260463,0.0
2023-01-16,2023-01-17,0.07149191425799015,0.0
2023-01-17,2023-01-18,0.004397277728737221,0.0
2023-01-18,2023-01-19,0.06842225766892909,0.0
2023-01-19,2023-01-20,0.07264002912199738,0.0
2023-01-20,2023-01-23,0.07019109090985426,0.0
2023-01-23,2023-01-24,0.07391048396262237,0.0
2023-01-24,2023-01-25,0.005024597385286468,0.0
2023-01-25,2023-01-26,0.07196298967166873,0.0
2023-01-26,2023-01-27,0.13798059783805866,0.0
2023-01-27,2023-01-30,0.07430395387167185,0.0
2023-01-30,2023-01-31,0.07133963583070735,0.0
2023-01-31,2023-02-01,0.07419593742205405,0.0
2023-02-01,2023-02-02,0.07287468706183556,0.0
2023-02-02,2023-02-03,0.07444009315006349,0.0
2023-02-03,2023-02-06,0.06868952753057042,0.0
2023-02-06,2023-02-07,0.07145129049491299,0.0
2023-02-07,2023-02-08,0.0691241765573958,0.0
2023-02-08,2023-02-09,0.13960305189869468,0.0
2023-02-09,2023-02-10,0.07344263459701915,0.0
2023-02-10,2023-02-13,0.005020511157983569,0.0
2023-02-13,2023-02-14,0.005209285114751876,0.0
2023-02-14,2023-02-15,0.07428654836389825,0.0
2023-02-15,2023-02-16,0.07460863838754703,0.0
2023-02-16,2023-02-17,0.14003142773565497,0.0
2023-02-17,2023-02-22,0.07606702863268006,0.0
2023-02-22,2023-02-23,0.1354968252893617,0.0
2023-02-23,2023-02-24,0.06889151774830597,0.0
2023-02-24,2023-02-27,0.07237485623024342,0.0
2023-02-27,2023-02-28,0.07094303478640987,0.0
2023-02-28,2023-03-01,0.07320262866937485,0.0
2023-03-01,2023-03-02,0.07638282444899241,0.0
2023-03-02,2023-03-03,0.07285902746242834,0.0
2023-03-03,2023-03-06,0.1378444463999845,0.0
2023-03-06,2023-03-07,0.13780049941522074,0.0
2023-03-07,2023-03-08,0.07117912386200935,0.0
2023-03-08,2023-03-09,0.07442810520014687,0.0
2023-03-09,2023-03-10,0.13590195965544327,0.0
2023-03-10,2023-03-13,0.07409265003873017,0.0
2023-03-13,2023-03-14,0.07320031545987621,0.0
2023-03-14,2023-03-15,0.13540922906048392,0.0
2023-03-15,2023-03-16,0.07291191611755081,0.0
2023-03-16,2023-03-17,0.0067006986897342885,0.0
2023-03-17,2023-03-20,0.07575166619129985,0.0
2023-03-20,2023-03-21,0.07585820819595263,0.0
2023-03-21,2023-03-22,0.0051636029640265285,0.0
2023-03-22,2023-03-23,0.07639407873754162,0.0
2023-03-23,2023-03-24,0.14386828421704956,0.0
2023-03-24,2023-03-27,0.07848408224809975,0.0
2023-03-27,2023-03-28,0.07203925309688004,0.0
2023-03-28,2023-03-29,0.07289793679904916,0.0
2023-03-29,2023-03-30,0.07355942199789572,0.0
2023-03-30,2023-03-31,0.13970471840688153,0.0
2023-03-31,2023-04-03,0.06926043414215571,0.0
2023-04-03,2023-04-04,0.006688939594893771,0.0
2023-04-04,2023-04-05,0.14170375061347035,0.0
2023-04-05,2023-04-06,0.20504798957897535,0.0
2023-04-06,2023-04-10,0.0762229954601859,0.0
2023-04-10,2023-04-11,0.07415394011198136,0.0
2023-04-11,2023-04-12,0.07597223099196235,0.0
2023-04-12,2023-04-13,0.13773498954711982,0.0
2023-04-13,2023-04-14,0.07128653721016692,0.0
2023-04-14,2023-04-17,0.07105473833852029,0.0
2023-04-17,2023-04-18,0.07105984500052778,0.0
2023-04-18,2023-04-19,0.1402095497335885,0.0
2023-04-19,2023-04-20,0.07337155927755476,0.0
2023-04-20,2023-04-24,0.2044202479481926,0.0
2023-04-24,2023-04-25,0.1456634609943545,0.0
2023-04-25,2023-04-26,0.07230462276142402,0.0
2023-04-26,2023-04-27,0.00597478173777502,0.0
2023-04-27,2023-04-28,0.07527346394916082,0.0
2023-04-28,2023-05-02,0.07643329292028014,0.0
2023-05-02,2023-05-03,0.08241193542510986,0.0
2023-05-03,2023-05-04,0.13968841519037217,0.0
2023-05-04,2023-05-05,0.1353350402533739,0.0
2023-05-05,2023-05-08,0.006434939603242741,0.0
2023-05-08,2023-05-09,0.07515886796014432,0.0
2023-05-09,2023-05-10,0.07598458238461758,0.0
2023-05-10,2023-05-11,0.07410324700446133,0.0
2023-05-11,2023-05-12,0.07464225434262473,0.0
2023-05-12,2023-05-15,0.005799268583379556,0.0
2023-05-15,2023-05-16,0.13986109576703862,0.0
2023-05-16,2023-05-17,0.07258676273978046,0.0
2023-05-17,2023-05-18,0.07427725217556636,0.0
2023-05-18,2023-05-19,0.07045820437127324,0.0
2023-05-19,2023-05-22,0.0705759565535343,0.0
2023-05-22,2023-05-23,0.07195451895034599,0.0
2023-05-23,2023-05-24,0.007807010958512564,0.0
2023-05-24,2023-05-25,0.07362871720451455,0.0
2023-05-25,2023-05-26,0.07295340712560239,0.0
2023-05-26,2023-05-29,0.14046231401084064,0.0
2023-05-29,2023-05-30,0.07582326171603301,0.0
2023-05-30,2023-05-31,0.07080941448508962,0.0
2023-05-31,2023-06-01,0.07289143121397892,0.0
2023-06-01,2023-06-02,0.07294175007419179,0.0
2023-06-02,2023-06-05,0.13597655682259546,0.0
2023-06-05,2023-06-06,0.13910315269820483,0.0
2023-06-06,2023-06-07,0.008461077801673475,0.0
2023-06-07,2023-06-09,0.13855259000180262,0.0
2023-06-09,2023-06-12,0.07167450643032512,0.0
2023-06-12,2023-06-13,0.0750895227879123,0.0
2023-06-13,2023-06-14,0.07801091976594056,0.0
2023-06-14,2023-06-15,0.010277292163840289,0.0
2023-06-15,2023-06-16,0.07078790297419488,0.0
2023-06-16,2023-06-19,0.13611830598151364,0.0
2023-06-19,2023-06-20,0.07240297956480143,0.0
2023-06-20,2023-06-21,0.07501646370631206,0.0
2023-06-21,2023-06-22,0.07586532717556971,0.0
2023-06-22,2023-06-23,0.07050429198147129,0.0
2023-06-23,2023-06-26,0.07330722378441198,0.0
2023-06-26,2023-06-27,0.07410025130067721,0.0
2023-06-27,2023-06-28,0.07283847939752762,0.0
2023-06-28,2023-06-29,0.005349829469414605,0.0
2023-06-29,2023-06-30,0.13923540179730887,0.0
2023-06-30,2023-07-03,0.07423497767896774,0.0
2023-07-03,2023-07-04,0.07674189588487904,0.0
2023-07-04,2023-07-05,0.14273195809762396,0.0
2023-07-05,2023-07-06,0.07206842758789923,0.0
2023-07-06,2023-07-07,0.1374929054339427,0.0
2023-07-07,2023-07-10,0.07197471763931543,0.0
2023-07-10,2023-07-11,0.20262459145677247,0.0
2023-07-11,2023-07-12,0.007138547776834384,0.0
2023-07-12,2023-07-13,0.06930501986624046,0.0
2023-07-13,2023-07-14,0.005040326206285924,0.0
2023-07-14,2023-07-17,0.07492386028763498,0.0
2023-07-17,2023-07-18,0.07343121399759334,0.0
2023-07-18,2023-07-19,0.13785529810970912,0.0
2023-07-19,2023-07-20,0.07148357515221426,0.0
2023-07-20,2023-07-21,0.0701120027648349,0.0
2023-07-21,2023-07-24,0.13933696543011653,0.0
2023-07-24,2023-07-25,0.07381165971881429,0.0
2023-07-25,2023-07-26,0.14283161511167625,0.0
2023-07-26,2023-07-27,0.00862860918605727,0.0
2023-07-27,2023-07-28,0.0737103208827396,0.0
2023-07-28,2023-07-31,0.14147699337433545,0.0
2023-07-31,2023-08-01,0.2028837656004897,0.0
2023-08-01,2023-08-02,0.2015188361626067,0.0
2023-08-02,2023-08-03,0.07502660993919023,0.0
2023-08-03,2023-08-04,0.07393556197055517,0.0
2023-08-04,2023-08-07,0.007889640293137233,0.0
2023-08-07,2023-08-08,0.00803635095953497,0.0
2023-08-08,2023-08-09,0.011683908928089438,0.0
2023-08-09,2023-08-10,0.07113559580372192,0.0
2023-08-10,2023-08-11,0.07991516913088563,0.0
2023-08-11,2023-08-14,0.14131476624535144,0.0
2023-08-14,2023-08-15,0.14682677117647935,0.0
2023-08-15,2023-08-16,0.14038012196350885,0.0
2023-08-16,2023-08-17,0.07533087945411071,0.0
2023-08-17,2023-08-18,0.07268564977685407,0.0
2023-08-18,2023-08-21,0.0731454757983028,0.0
2023-08-21,2023-08-22,0.0705641133372096,0.0
2023-08-22,2023-08-23,0.07369212172840404,0.0
2023-08-23,2023-08-24,0.07112223661891202,0.0
2023-08-24,2023-08-25,0.07227861541404192,0.0
2023-08-25,2023-08-28,0.07386275492080635,0.0
2023-08-28,2023-08-29,0.1377594862159594,0.0
2023-08-29,2023-08-30,0.06887842258993696,0.0
2023-08-30,2023-08-31,0.07209784031972946,0.0
2023-08-31,2023-09-01,0.21013076240993905,0.0
2023-09-01,2023-09-04,0.20506171601708512,0.0
2023-09-04,2023-09-05,0.13723093154857716,0.0
2023-09-05,2023-09-06,0.008436028660295511,0.0
2023-09-06,2023-09-08,0.07391201433103411,0.0
2023-09-08,2023-09-11,0.00808422772986922,0.0
2023-09-11,2023-09-12,0.07205909366152313,0.0
2023-09-12,2023-09-13,0.2047614463103874,0.0
2023-09-13,2023-09-14,0.14161013061709254,0.0
2023-09-14,2023-09-15,0.07294483800612978,0.0
2023-09-15,2023-09-18,0.13880316314703156,0.0
2023-09-18,2023-09-19,0.07283827916223759,0.0
2023-09-19,2023-09-20,0.0072908772166868155,0.0
2023-09-20,2023-09-21,0.07370351403503016,0.0
2023-09-21,2023-09-22,0.14173441218898658,0.0
2023-09-22,2023-09-25,0.07101396795602509,0.0
2023-09-25,2023-09-26,0.072871899971613,0.0
2023-09-26,2023-09-27,0.07620386312263336,0.0
2023-09-27,2023-09-28,0.07395804024462467,0.0
2023-09-28,2023-09-29,0.009858552475441928,0.0
2023-09-29,2023-10-02,0.07422358402575974,0.0
2023-10-02,2023-10-03,0.1402730689933626,0.0
2023-10-03,2023-10-04,0.14106224754269966,0.0
2023-10-04,2023-10-05,0.0708251922414165,0.0
2023-10-05,2023-10-06,0.07348938947536765,0.0
2023-10-06,2023-10-09,0.0051585090811744755,0.0
2023-10-09,2023-10-10,0.012198786271392485,0.0
2023-10-10,2023-10-11,0.07287227400947216,0.0
2023-10-11,2023-10-13,0.07577423810685004,0.0
2023-10-13,2023-10-16,0.13975808508852472,0.0
2023-10-16,2023-10-17,0.06980125230089199,0.0
2023-10-17,2023-10-18,0.07424158958718585,0.0
2023-10-18,2023-10-19,0.14114084425906442,0.0
2023-10-19,2023-10-20,0.1367038203734821,0.0
2023-10-20,2023-10-23,0.005101137344351851,0.0
2023-10-23,2023-10-24,0.13946751319025844,0.0
2023-10-24,2023-10-25,0.0792700655780573,0.0
2023-10-25,2023-10-26,0.07439251731295157,0.0
2023-10-26,2023-10-27,0.07729019605816578,0.0
2023-10-27,2023-10-30,0.007588341184472248,0.0
2023-10-30,2023-10-31,0.07261080532518507,0.0
2023-10-31,2023-11-01,0.07544579604479323,0.0
2023-11-01,2023-11-03,0.13990597514292058,0.0
2023-11-03,2023-11-06,0.14693653863551093,0.0
2023-11-06,2023-11-07,0.07590627294148705,0.0
2023-11-07,2023-11-08,0.07348343873177063,0.0
2023-11-08,2023-11-09,0.07323342328421369,0.0
2023-11-09,2023-11-10,0.07520572544961876,0.0
2023-11-10,2023-11-13,0.07478955683407172,0.0
2023-11-13,2023-11-14,0.07360407066122904,0.0
2023-11-14,2023-11-16,0.08095848871323635,0.0
2023-11-16,2023-11-17,0.010740177791541128,0.0
2023-11-17,2023-11-20,0.07327590181986146,0.0
2023-11-20,2023-11-21,0.01003239710866033,0.0
2023-11-21,2023-11-22,0.07332470348115662,0.0
2023-11-22,2023-11-23,0.07163830889421241,0.0
2023-11-23,2023-11-24,0.13829723654918313,0.0
2023-11-24,2023-11-27,0.13649276109238326,0.0
2023-11-27,2023-11-28,0.14230558794219794,0.0
2023-11-28,2023-11-29,0.07432903530771323,0.0
2023-11-29,2023-11-30,0.139821114125264,0.0
2023-11-30,2023-12-01,0.07434277176690471,0.0
2023-12-01,2023-12-04,0.14326539772379693,0.0
2023-12-04,2023-12-05,0.07417213373567386,0.0
2023-12-05,2023-12-06,0.0747324866380304,0.0
2023-12-06,2023-12-07,0.006788522173867523,0.0
2023-12-07,2023-12-08,0.07817789471380553,0.0
2023-12-08,2023-12-11,0.20441129472361924,0.0
2023-12-11,2023-12-12,0.1396509783274717,0.0
2023-12-12,2023-12-13,0.13834207180209815,0.0
2023-12-13,2023-12-14,0.13683871723496654,0.0
2023-12-14,2023-12-15,0.20279879813582566,0.0
2023-12-15,2023-12-18,0.07347786542133095,0.0
2023-12-18,2023-12-19,0.20545717434033095,0.0
2023-12-19,2023-12-20,0.07056762400025579,0.0
2023-12-20,2023-12-21,0.07778215014819889,0.0
2023-12-21,2023-12-22,0.0780263586437639,0.0
2023-12-22,2023-12-26,0.07034244540863352,0.0
2023-12-26,2023-12-27,0.13761046328139215,0.0
2023-12-27,2023-12-28,0.13719781380133786,0.0
2023-12-28,2024-01-02,0.14173520309775978,0.0
2024-01-02,2024-01-03,0.07398393714534521,0.0
2024-01-03,2024-01-04,0.07760571009593706,0.0
2024-01-04,2024-01-05,0.07073546324982657,0.0
2024-01-05,2024-01-08,0.07270432943251931,0.0
2024-01-08,2024-01-09,0.07239064980765597,0.0
2024-01-09,2024-01-10,0.010344428237681717,0.0
2024-01-10,2024-01-11,0.07611540937456882,0.0
2024-01-11,2024-01-12,0.14346395633900932,0.0
2024-01-12,2024-01-15,0.07109598359842981,0.0
2024-01-15,2024-01-16,0.14215843566669809,0.0
2024-01-16,2024-01-17,0.13943292237107158,0.0
2024-01-17,2024-01-18,0.01138337457148974,0.0
2024-01-18,2024-01-19,0.0732663748498297,0.0
2024-01-19,2024-01-22,0.07447270335501384,0.0
2024-01-22,2024-01-23,0.07439871267823628,0.0
2024-01-23,2024-01-24,0.07695971706531227,0.0
2024-01-24,2024-01-25,0.00595274792109414,0.0
2024-01-25,2024-01-26,0.0722391617127105,0.0
2024-01-26,2024-01-29,0.07108281760974205,0.0
2024-01-29,2024-01-30,0.07266076872259954,0.0
2024-01-30,2024-01-31,0.0761807647300991,0.0
2024-01-31,2024-02-01,0.0774806825609076,0.0
