,Retorno_Bruto,Retorno_Liquido,Retorno
2022-01-11,0.004633460585606264,0.004633460585606264,0.004633460585606264
2022-01-12,0.009793785133940115,0.009793785133940115,0.009793785133940115
2022-01-13,0.003335626131648003,0.003335626131648003,0.003335626131648003
2022-01-14,0.0017746568116515716,0.0017746568116515716,0.0017746568116515716
2022-01-17,-0.010254797049357462,-0.010254797049357462,-0.010254797049357462
2022-01-18,0.0015632839261538606,0.0015632839261538606,0.0015632839261538606
2022-01-19,0.009841939045618637,0.009841939045618637,0.009841939045618637
2022-01-20,0.001758922190090338,0.001758922190090338,0.001758922190090338
2022-01-21,-0.007841275126471179,-0.007841275126471179,-0.007841275126471179
2022-01-24,-0.006221870864367287,-0.006221870864367287,-0.006221870864367287
2022-01-25,0.008069783916633752,0.008069783916633752,0.008069783916633752
2022-01-26,-0.01019148470477529,-0.01019148470477529,-0.01019148470477529
2022-01-27,0.004400274755956779,0.004400274755956779,0.004400274755956779
2022-01-28,0.004260340204958735,0.004260340204958735,0.004260340204958735
2022-01-31,0.011188915437330686,0.011188915437330686,0.011188915437330686
2022-02-01,0.00694617761642082,0.00694617761642082,0.00694617761642082
2022-02-02,0.0018380586021037122,0.0018380586021037122,0.0018380586021037122
2022-02-03,-0.005792073485693203,-0.005792073485693203,-0.005792073485693203
2022-02-04,-0.0036743870896486456,-0.0036743870896486456,-0.0036743870896486456
2022-02-07,-0.00044809665830435925,-0.00044809665830435925,-0.00044809665830435925
2022-02-08,-0.0021675104738562135,-0.0021675104738562135,-0.0021675104738562135
2022-02-09,0.007410893531882858,0.007410893531882858,0.007410893531882858
2022-02-10,0.005473964604148956,0.005473964604148956,0.005473964604148956
2022-02-11,-0.0006282868270034896,-0.0006282868270034896,-0.0006282868270034896
2022-02-14,0.002806363896633873,0.002806363896633873,0.002806363896633873
2022-02-15,0.005016074693462157,0.005016074693462157,0.005016074693462157
2022-02-16,-0.003930350595120484,-0.003930350595120484,-0.003930350595120484
2022-02-17,-0.004547441598267936,-0.004547441598267936,-0.004547441598267936
2022-02-18,0.009283682682574334,0.009283682682574334,0.009283682682574334
2022-02-21,0.0014339105193474661,0.0014339105193474661,0.0014339105193474661
2022-02-22,0.01061431603290482,0.01061431603290482,0.01061431603290482
2022-02-23,0.0005576424993137895,0.0005576424993137895,0.0005576424993137895
2022-02-24,0.005605663059310348,0.005605663059310348,0.005605663059310348
2022-02-25,0.0034673031570728492,0.0034673031570728492,0.0034673031570728492
2022-03-02,-0.000963512316194212,-0.000963512316194212,-0.000963512316194212
2022-03-03,-0.0006404137366182523,-0.0006404137366182523,-0.0006404137366182523
2022-03-04,-0.0016523721044580048,-0.0016523721044580048,-0.0016523721044580048
2022-03-07,-0.0013988892675514644,-0.0013988892675514644,-0.0013988892675514644
2022-03-08,0.0018580015043834488,0.0018580015043834488,0.0018580015043834488
2022-03-09,0.007886608643435116,0.007886608643435116,0.007886608643435116
2022-03-10,0.0035630619895478475,0.0035630619895478475,0.0035630619895478475
