,Retorno_Bruto,Retorno_Liquido,Retorno
2022-01-11,0.0040233672610573866,0.0040233672610573866,0.0040233672610573866
2022-01-12,0.008063365549679796,0.008063365549679796,0.008063365549679796
2022-01-13,-0.008076827948305937,-0.008076827948305937,-0.008076827948305937
2022-01-14,-0.0017723350057184408,-0.0017723350057184408,-0.0017723350057184408
2022-01-17,-0.007664378532835818,-0.007664378532835818,-0.007664378532835818
2022-01-18,-0.008617659818574113,-0.008617659818574113,-0.008617659818574113
2022-01-19,0.0035280470034284262,0.0035280470034284262,0.0035280470034284262
2022-01-20,0.0005632207163809641,0.0005632207163809641,0.0005632207163809641
2022-01-21,-0.0041420813086999,-0.0041420813086999,-0.0041420813086999
2022-01-24,0.003367803541394615,0.003367803541394615,0.003367803541394615
2022-01-25,0.00869920619232692,0.00869920619232692,0.00869920619232692
2022-01-26,-0.009701508021841084,-0.009701508021841084,-0.009701508021841084
2022-01-27,-0.004074119545257776,-0.004074119545257776,-0.004074119545257776
2022-01-28,0.006181151215812873,0.006181151215812873,0.006181151215812873
2022-01-31,0.007869311630710698,0.007869311630710698,0.007869311630710698
2022-02-01,0.015170399831044856,0.015170399831044856,0.015170399831044856
2022-02-02,-0.007518314370055699,-0.007518314370055699,-0.007518314370055699
2022-02-03,-0.019725409736242518,-0.019725409736242518,-0.019725409736242518
2022-02-04,0.009253154889702395,0.009253154889702395,0.009253154889702395
2022-02-07,0.0031958838601885975,0.0031958838601885975,0.0031958838601885975
2022-02-08,0.008746658274836425,0.008746658274836425,0.008746658274836425
2022-02-09,0.0014586494480386622,0.0014586494480386622,0.0014586494480386622
2022-02-10,0.005855073642906958,0.005855073642906958,0.005855073642906958
2022-02-11,-0.007288393514377333,-0.007288393514377333,-0.007288393514377333
2022-02-14,-0.003526684665970229,-0.003526684665970229,-0.003526684665970229
2022-02-15,0.0012071307373989829,0.0012071307373989829,0.0012071307373989829
2022-02-16,0.007110043160422834,0.007110043160422834,0.007110043160422834
2022-02-17,-0.005962787454625158,-0.005962787454625158,-0.005962787454625158
2022-02-18,0.008109675800252295,0.008109675800252295,0.008109675800252295
2022-02-21,-0.01812417156145846,-0.01812417156145846,-0.01812417156145846
2022-02-22,0.00855344044018806,0.00855344044018806,0.00855344044018806
2022-02-23,0.0004856357805684275,0.0004856357805684275,0.0004856357805684275
2022-02-24,0.0016249626347687937,0.0016249626347687937,0.0016249626347687937
2022-02-25,-0.003157911033441147,-0.003157911033441147,-0.003157911033441147
