Data_Rebalanceamento,Data_Aplicacao,Turnover,Custo_Transacao
2022-04-05,2022-04-06,0.2365143765947288,0.0
2022-04-06,2022-04-07,0.17846125069302493,0.0
2022-04-07,2022-04-08,0.22390232878463467,0.0
2022-04-08,2022-04-11,0.05994705262151343,0.0
2022-04-11,2022-04-12,0.1365117024391445,0.0
2022-04-12,2022-04-13,0.1787294918446375,0.0
2022-04-13,2022-04-14,0.05356222411988566,0.0
2022-04-14,2022-04-18,0.11993378286266877,0.0
2022-04-18,2022-04-19,0.12175612877470057,0.0
2022-04-19,2022-04-20,0.1345835141989603,0.0
2022-04-20,2022-04-22,0.11493701517080168,0.0
2022-04-22,2022-04-25,0.004367280115918866,0.0
2022-04-25,2022-04-26,0.11273299883502495,0.0
2022-04-26,2022-04-27,0.05376981457032945,0.0
2022-04-27,2022-04-28,0.10564698520175139,0.0
2022-04-28,2022-04-29,0.11552420012773067,0.0
2022-04-29,2022-05-02,0.13858354701638903,0.0
2022-05-02,2022-05-03,0.1183053539965677,0.0
2022-05-03,2022-05-04,0.11513926290843222,0.0
2022-05-04,2022-05-05,0.11588000364297946,0.0
2022-05-05,2022-05-06,0.16679421115334936,0.0
2022-05-06,2022-05-09,0.15920603779224274,0.0
2022-05-09,2022-05-10,0.06862399630066371,0.0
2022-05-10,2022-05-11,0.06879551530342853,0.0
2022-05-11,2022-05-12,0.06398360852697665,0.0
2022-05-12,2022-05-13,0.10952608006138674,0.0
2022-05-13,2022-05-16,0.05643077611294019,0.0
2022-05-16,2022-05-17,0.055534024164980635,0.0
2022-05-17,2022-05-18,0.06484088677088838,0.0
2022-05-18,2022-05-19,0.09900223058841558,0.0
2022-05-19,2022-05-20,0.14339792717944266,0.0
2022-05-20,2022-05-23,0.14420987685435124,0.0
2022-05-23,2022-05-24,0.06356868133973866,0.0
2022-05-24,2022-05-25,0.014513383736303776,0.0
2022-05-25,2022-05-26,0.10190271889555708,0.0
2022-05-26,2022-05-27,0.06008846044312981,0.0
2022-05-27,2022-05-30,0.05611090728862883,0.0
2022-05-30,2022-05-31,0.0016529421103143836,0.0
2022-05-31,2022-06-01,0.07453157364915702,0.0
2022-06-01,2022-06-02,0.06784750078190158,0.0
2022-06-02,2022-06-03,0.1048194353901181,0.0
2022-06-03,2022-06-06,0.10832972341305014,0.0
2022-06-06,2022-06-07,0.054316126840309946,0.0
2022-06-07,2022-06-08,0.08304749249702738,0.0
2022-06-08,2022-06-09,0.09646426179218716,0.0
2022-06-09,2022-06-10,0.1540769920963861,0.0
2022-06-10,2022-06-13,0.14335566067824745,0.0
2022-06-13,2022-06-14,0.13993301205067654,0.0
2022-06-14,2022-06-15,0.0952872565505501,0.0
2022-06-15,2022-06-17,0.09792051864027335,0.0
2022-06-17,2022-06-20,0.0962268476380052,0.0
2022-06-20,2022-06-21,0.09861658480494796,0.0
2022-06-21,2022-06-22,0.21620303533212726,0.0
2022-06-22,2022-06-23,0.14297562388826307,0.0
2022-06-23,2022-06-24,0.1497233308852945,0.0
2022-06-24,2022-06-27,0.005178736784583731,0.0
2022-06-27,2022-06-28,0.052817514295391874,0.0
2022-06-28,2022-06-29,0.09599547246100607,0.0
2022-06-29,2022-06-30,0.05314962858162799,0.0
2022-06-30,2022-07-01,0.14432183932424728,0.0
2022-07-01,2022-07-04,0.1370417167711876,0.0
2022-07-04,2022-07-05,0.0915101900713215,0.0
2022-07-05,2022-07-06,0.10296586771771493,0.0
2022-07-06,2022-07-07,0.06327237383129172,0.0
2022-07-07,2022-07-08,0.19608767652218279,0.0
2022-07-08,2022-07-11,0.10427446446382446,0.0
2022-07-11,2022-07-12,0.09770156840809874,0.0
2022-07-12,2022-07-13,0.0738354619791507,0.0
2022-07-13,2022-07-14,0.010850167165205916,0.0
2022-07-14,2022-07-15,0.1686974363452064,0.0
2022-07-15,2022-07-18,0.4924984950082182,0.0
2022-07-18,2022-07-19,0.2003104530210702,0.0
2022-07-19,2022-07-20,0.24743051740439084,0.0
2022-07-20,2022-07-21,0.23034470733411705,0.0
2022-07-21,2022-07-22,0.36548264461974533,0.0
2022-07-22,2022-07-25,0.15146559466720103,0.0
2022-07-25,2022-07-26,0.3399744563641039,0.0
2022-07-26,2022-07-27,0.19763237745295126,0.0
2022-07-27,2022-07-28,0.38977997879378956,0.0
2022-07-28,2022-07-29,0.08143737816186662,0.0
2022-07-29,2022-08-01,0.06632629366616434,0.0
2022-08-01,2022-08-02,0.057855834407594744,0.0
2022-08-02,2022-08-03,0.24135477638800332,0.0
2022-08-03,2022-08-04,0.0684715642620553,0.0
2022-08-04,2022-08-05,0.01083043951646816,0.0
2022-08-05,2022-08-08,0.007608647092125213,0.0
2022-08-08,2022-08-09,0.18478129197929072,0.0
2022-08-09,2022-08-10,0.06806372234924671,0.0
2022-08-10,2022-08-11,0.15950748179437296,0.0
2022-08-11,2022-08-12,0.11429342084708147,0.0
2022-08-12,2022-08-15,0.06912582350415122,0.0
2022-08-15,2022-08-16,0.1142904944525069,0.0
2022-08-16,2022-08-17,0.10839744756374815,0.0
2022-08-17,2022-08-18,0.11300030208492781,0.0
2022-08-18,2022-08-19,0.105780004020012,0.0
2022-08-19,2022-08-22,0.1047427794651585,0.0
2022-08-22,2022-08-23,0.10656835151793724,0.0
2022-08-23,2022-08-24,0.11901260728932885,0.0
2022-08-24,2022-08-25,0.1256067334285902,0.0
2022-08-25,2022-08-26,0.13693453330606636,0.0
2022-08-26,2022-08-29,0.1273691663420947,0.0
2022-08-29,2022-08-30,0.1028909147083616,0.0
2022-08-30,2022-08-31,0.07053314939077483,0.0
2022-08-31,2022-09-01,0.04870397513118528,0.0
2022-09-01,2022-09-02,0.05318605677396006,0.0
2022-09-02,2022-09-05,0.17093149490068815,0.0
2022-09-05,2022-09-06,0.07319061105536646,0.0
2022-09-06,2022-09-08,0.10846382422861561,0.0
2022-09-08,2022-09-09,0.10997515456509573,0.0
2022-09-09,2022-09-12,0.1645972183729129,0.0
2022-09-12,2022-09-13,0.11970277469464186,0.0
2022-09-13,2022-09-14,0.06641763609907086,0.0
2022-09-14,2022-09-15,0.0696091584091537,0.0
2022-09-15,2022-09-16,0.05090350234898311,0.0
2022-09-16,2022-09-19,0.1494217772133199,0.0
2022-09-19,2022-09-20,0.1578542996706611,0.0
2022-09-20,2022-09-21,0.12056291734588384,0.0
2022-09-21,2022-09-22,0.12462082463262111,0.0
2022-09-22,2022-09-23,0.06547162100304998,0.0
2022-09-23,2022-09-26,0.16141237440061426,0.0
2022-09-26,2022-09-27,0.1889399467393316,0.0
2022-09-27,2022-09-28,0.13963442157695607,0.0
2022-09-28,2022-09-29,0.20851937380446245,0.0
2022-09-29,2022-09-30,0.20941651880441653,0.0
2022-09-30,2022-10-03,0.29388035649589467,0.0
2022-10-03,2022-10-04,0.2315126323945215,0.0
2022-10-04,2022-10-05,0.15789044982095374,0.0
2022-10-05,2022-10-06,0.13696412021613039,0.0
2022-10-06,2022-10-07,0.23285891926327756,0.0
2022-10-07,2022-10-10,0.05993713198251699,0.0
2022-10-10,2022-10-11,0.16836613855812665,0.0
2022-10-11,2022-10-13,0.17227967417685258,0.0
2022-10-13,2022-10-14,0.1139354627684369,0.0
2022-10-14,2022-10-17,0.11515284219369554,0.0
2022-10-17,2022-10-18,0.06411095311548175,0.0
2022-10-18,2022-10-19,0.0619415342811699,0.0
2022-10-19,2022-10-20,0.11092862296736437,0.0
2022-10-20,2022-10-21,0.10985359662791343,0.0
2022-10-21,2022-10-24,0.12972180327586025,0.0
2022-10-24,2022-10-25,0.061431646593178735,0.0
2022-10-25,2022-10-26,0.11742577596141619,0.0
2022-10-26,2022-10-27,0.12287889004310451,0.0
2022-10-27,2022-10-28,0.23493354368198005,0.0
2022-10-28,2022-10-31,0.30269879982529124,0.0
2022-10-31,2022-11-01,0.17644541138416892,0.0
2022-11-01,2022-11-03,0.12019767877996371,0.0
2022-11-03,2022-11-04,0.23973688075674024,0.0
2022-11-04,2022-11-07,0.32958788811657225,0.0
2022-11-07,2022-11-08,0.16507082779410417,0.0
2022-11-08,2022-11-09,0.3106796830988169,0.0
2022-11-09,2022-11-10,0.26821417062431,0.0
2022-11-10,2022-11-11,0.3108113538653817,0.0
2022-11-11,2022-11-14,0.12633185786196136,0.0
2022-11-14,2022-11-16,0.15991058674969172,0.0
2022-11-16,2022-11-17,0.10475979248976733,0.0
2022-11-17,2022-11-18,0.10477723783745571,0.0
2022-11-18,2022-11-21,0.1134237608802745,0.0
2022-11-21,2022-11-22,0.1981617025190916,0.0
2022-11-22,2022-11-23,0.1301402890557617,0.0
2022-11-23,2022-11-24,0.05887835693712388,0.0
2022-11-24,2022-11-25,0.10108857064186415,0.0
2022-11-25,2022-11-28,0.16742578860112245,0.0
2022-11-28,2022-11-29,0.21504229581897197,0.0
2022-11-29,2022-11-30,0.18070235356896822,0.0
2022-11-30,2022-12-01,0.058016837916546576,0.0
2022-12-01,2022-12-02,0.13755366627707435,0.0
2022-12-02,2022-12-05,0.04979852457580593,0.0
2022-12-05,2022-12-06,0.0953221267031629,0.0
2022-12-06,2022-12-07,0.3370424955352788,0.0
2022-12-07,2022-12-08,0.29528686660073156,0.0
2022-12-08,2022-12-09,0.2464054355812745,0.0
2022-12-09,2022-12-12,0.04791374471119325,0.0
2022-12-12,2022-12-13,0.14623521271532647,0.0
2022-12-13,2022-12-14,0.22008662758429204,0.0
2022-12-14,2022-12-15,0.14359163569151134,0.0
2022-12-15,2022-12-16,0.09702983430998205,0.0
2022-12-16,2022-12-19,0.10322356708147443,0.0
2022-12-19,2022-12-20,0.22721881372244956,0.0
2022-12-20,2022-12-21,0.13687238302031662,0.0
2022-12-21,2022-12-22,0.009080839303234712,0.0
2022-12-22,2022-12-23,0.05620009813327981,0.0
2022-12-23,2022-12-26,0.05874802666427736,0.0
2022-12-26,2022-12-27,0.09384606987313555,0.0
2022-12-27,2022-12-28,0.13349518151359174,0.0
2022-12-28,2022-12-29,0.10296074942296701,0.0
2022-12-29,2023-01-02,0.10638553162409733,0.0
2023-01-02,2023-01-03,0.0020101717676360466,0.0
2023-01-03,2023-01-04,0.11643058108310445,0.0
2023-01-04,2023-01-05,0.05046157146098374,0.0
2023-01-05,2023-01-06,0.10204383231522472,0.0
2023-01-06,2023-01-09,0.05450115874859324,0.0
2023-01-09,2023-01-10,0.09416080476138348,0.0
2023-01-10,2023-01-11,0.15082469948494096,0.0
2023-01-11,2023-01-12,0.0949966076309823,0.0
2023-01-12,2023-01-13,0.08574803156395441,0.0
2023-01-13,2023-01-16,0.147803617460671,0.0
2023-01-16,2023-01-17,0.04897667954063603,0.0
2023-01-17,2023-01-18,0.005471890483249628,0.0
2023-01-18,2023-01-19,0.10500789549561743,0.0
2023-01-19,2023-01-20,0.1339822177164231,0.0
2023-01-20,2023-01-23,0.12658768951470656,0.0
2023-01-23,2023-01-24,0.113981690231914,0.0
2023-01-24,2023-01-25,0.09997396588593466,0.0
2023-01-25,2023-01-26,0.15508666248874955,0.0
2023-01-26,2023-01-27,0.14409917720831922,0.0
2023-01-27,2023-01-30,0.08234153005444003,0.0
2023-01-30,2023-01-31,0.1098318144458656,0.0
2023-01-31,2023-02-01,0.14558176130358827,0.0
2023-02-01,2023-02-02,0.1453920098831039,0.0
2023-02-02,2023-02-03,0.09947132734421736,0.0
2023-02-03,2023-02-06,0.06302662318226142,0.0
2023-02-06,2023-02-07,0.09724654047975054,0.0
2023-02-07,2023-02-08,0.1890779891882933,0.0
2023-02-08,2023-02-09,0.13903955614848357,0.0
2023-02-09,2023-02-10,0.14510175351898336,0.0
2023-02-10,2023-02-13,0.15036445412174548,0.0
2023-02-13,2023-02-14,0.13118862434567477,0.0
2023-02-14,2023-02-15,0.05467313105091323,0.0
2023-02-15,2023-02-16,0.06905387961165141,0.0
2023-02-16,2023-02-17,0.054984607327968414,0.0
2023-02-17,2023-02-22,0.20402588122602727,0.0
2023-02-22,2023-02-23,0.14863660946142707,0.0
2023-02-23,2023-02-24,0.21068069893190666,0.0
2023-02-24,2023-02-27,0.1871193465904565,0.0
2023-02-27,2023-02-28,0.150001239147697,0.0
2023-02-28,2023-03-01,0.10464601268822733,0.0
2023-03-01,2023-03-02,0.056135596199038997,0.0
2023-03-02,2023-03-03,0.0951749515965989,0.0
2023-03-03,2023-03-06,0.0030288101108611708,0.0
2023-03-06,2023-03-07,0.1301047182434204,0.0
2023-03-07,2023-03-08,0.05132739113407221,0.0
2023-03-08,2023-03-09,0.19993375739723435,0.0
2023-03-09,2023-03-10,0.16845124253162158,0.0
2023-03-10,2023-03-13,0.11794315414411151,0.0
2023-03-13,2023-03-14,0.20653873241059684,0.0
2023-03-14,2023-03-15,0.2405028349472676,0.0
2023-03-15,2023-03-16,0.15846093922423854,0.0
2023-03-16,2023-03-17,0.2073381553295905,0.0
2023-03-17,2023-03-20,0.1280391342089358,0.0
2023-03-20,2023-03-21,0.05336428588028587,0.0
2023-03-21,2023-03-22,0.16398075135595702,0.0
2023-03-22,2023-03-23,0.17249316109945612,0.0
2023-03-23,2023-03-24,0.18371996105455704,0.0
2023-03-24,2023-03-27,0.10244035263126718,0.0
2023-03-27,2023-03-28,0.2492596913901337,0.0
2023-03-28,2023-03-29,0.1660086810213975,0.0
2023-03-29,2023-03-30,0.0953955232464392,0.0
2023-03-30,2023-03-31,0.1384998613183996,0.0
2023-03-31,2023-04-03,0.18363479029757657,0.0
2023-04-03,2023-04-04,0.16206679365859417,0.0
2023-04-04,2023-04-05,0.06140746376892571,0.0
2023-04-05,2023-04-06,0.19638597307083097,0.0
2023-04-06,2023-04-10,0.24267103984701122,0.0
2023-04-10,2023-04-11,0.09899735819726156,0.0
2023-04-11,2023-04-12,0.05678926427096965,0.0
2023-04-12,2023-04-13,0.006286610314071003,0.0
2023-04-13,2023-04-14,0.006028128939806039,0.0
2023-04-14,2023-04-17,0.13708930624420873,0.0
2023-04-17,2023-04-18,0.1370884172164396,0.0
2023-04-18,2023-04-19,0.15940128925153027,0.0
2023-04-19,2023-04-20,0.10146187274941756,0.0
2023-04-20,2023-04-24,0.08841477441502771,0.0
2023-04-24,2023-04-25,0.17570890402500075,0.0
2023-04-25,2023-04-26,0.1291014616402433,0.0
2023-04-26,2023-04-27,0.11201133210266945,0.0
2023-04-27,2023-04-28,0.20650554895398765,0.0
2023-04-28,2023-05-02,0.20122597505762407,0.0
2023-05-02,2023-05-03,0.12719090856825305,0.0
2023-05-03,2023-05-04,0.1477742834859171,0.0
2023-05-04,2023-05-05,0.1459904252196651,0.0
2023-05-05,2023-05-08,0.008051713759061843,0.0
2023-05-08,2023-05-09,0.06245069489053398,0.0
2023-05-09,2023-05-10,0.16917037715288824,0.0
2023-05-10,2023-05-11,0.15616716123468197,0.0
2023-05-11,2023-05-12,0.14116809016621273,0.0
2023-05-12,2023-05-15,0.09928325734078436,0.0
2023-05-15,2023-05-16,0.15191124719605809,0.0
2023-05-16,2023-05-17,0.1363768063006491,0.0
2023-05-17,2023-05-18,0.09788553508454534,0.0
2023-05-18,2023-05-19,0.3636821402554228,0.0
2023-05-19,2023-05-22,0.15359289951668614,0.0
2023-05-22,2023-05-23,0.20547224935259334,0.0
2023-05-23,2023-05-24,0.07656819383337572,0.0
2023-05-24,2023-05-25,0.08499528540686985,0.0
2023-05-25,2023-05-26,0.16905214757329756,0.0
2023-05-26,2023-05-29,0.08324813556714254,0.0
2023-05-29,2023-05-30,0.0801902293651985,0.0
2023-05-30,2023-05-31,0.17883362952822898,0.0
2023-05-31,2023-06-01,0.16919351869688423,0.0
2023-06-01,2023-06-02,0.1315471566875689,0.0
2023-06-02,2023-06-05,0.07317316538619491,0.0
2023-06-05,2023-06-06,0.14553933823623916,0.0
2023-06-06,2023-06-07,0.11526789244422009,0.0
2023-06-07,2023-06-09,0.04489169994041719,0.0
2023-06-09,2023-06-12,0.19728918424841474,0.0
2023-06-12,2023-06-13,0.43283148700272556,0.0
2023-06-13,2023-06-14,0.41535879585727004,0.0
2023-06-14,2023-06-15,0.36970340220200537,0.0
2023-06-15,2023-06-16,0.29870294317644885,0.0
2023-06-16,2023-06-19,0.12417364574108761,0.0
2023-06-19,2023-06-20,0.3065316516478399,0.0
2023-06-20,2023-06-21,0.24672141208273168,0.0
2023-06-21,2023-06-22,0.1956171238008649,0.0
2023-06-22,2023-06-23,0.25144162565753436,0.0
2023-06-23,2023-06-26,0.1801011826040142,0.0
2023-06-26,2023-06-27,0.11882103610589013,0.0
2023-06-27,2023-06-28,0.10952469613059414,0.0
2023-06-28,2023-06-29,0.16793369201545694,0.0
2023-06-29,2023-06-30,0.06769829515824256,0.0
2023-06-30,2023-07-03,0.12362829023089646,0.0
2023-07-03,2023-07-04,0.020033581035417757,0.0
2023-07-04,2023-07-05,0.11843611004876937,0.0
2023-07-05,2023-07-06,0.26792446169575385,0.0
2023-07-06,2023-07-07,0.25149346416078977,0.0
2023-07-07,2023-07-10,0.18181707193900967,0.0
2023-07-10,2023-07-11,0.06237451212691623,0.0
2023-07-11,2023-07-12,0.41903033973236004,0.0
2023-07-12,2023-07-13,0.2362419791610239,0.0
2023-07-13,2023-07-14,0.18941709226114112,0.0
2023-07-14,2023-07-17,0.06546218388054281,0.0
2023-07-17,2023-07-18,0.136101143921556,0.0
2023-07-18,2023-07-19,0.12073728793620919,0.0
2023-07-19,2023-07-20,0.19461375802585268,0.0
2023-07-20,2023-07-21,0.09220737030040496,0.0
2023-07-21,2023-07-24,0.10451385891144732,0.0
2023-07-24,2023-07-25,0.06523513137387234,0.0
2023-07-25,2023-07-26,0.11022980347298177,0.0
2023-07-26,2023-07-27,0.12220567326354123,0.0
2023-07-27,2023-07-28,0.05913876643347469,0.0
2023-07-28,2023-07-31,0.19094116146795692,0.0
2023-07-31,2023-08-01,0.2536706700826542,0.0
2023-08-01,2023-08-02,0.30573690631085965,0.0
2023-08-02,2023-08-03,0.12293446720892254,0.0
2023-08-03,2023-08-04,0.1995918904927202,0.0
2023-08-04,2023-08-07,0.2049349254981388,0.0
2023-08-07,2023-08-08,0.28366637207480483,0.0
2023-08-08,2023-08-09,0.12435715950564077,0.0
2023-08-09,2023-08-10,0.23048510423527763,0.0
2023-08-10,2023-08-11,0.2447459377344314,0.0
2023-08-11,2023-08-14,0.23822451386923602,0.0
2023-08-14,2023-08-15,0.19191077136781926,0.0
2023-08-15,2023-08-16,0.13361425571557634,0.0
2023-08-16,2023-08-17,0.14688496375083826,0.0
2023-08-17,2023-08-18,0.3473513327082003,0.0
2023-08-18,2023-08-21,0.15006712194424146,0.0
2023-08-21,2023-08-22,0.15253524198358415,0.0
2023-08-22,2023-08-23,0.15181060332205562,0.0
2023-08-23,2023-08-24,0.395994429581355,0.0
2023-08-24,2023-08-25,0.12647052797221667,0.0
2023-08-25,2023-08-28,0.18489610150689462,0.0
2023-08-28,2023-08-29,0.3513330843624518,0.0
2023-08-29,2023-08-30,0.4756565821858256,0.0
2023-08-30,2023-08-31,0.3471769290825497,0.0
2023-08-31,2023-09-01,0.061104350201517096,0.0
2023-09-01,2023-09-04,0.05317593008822745,0.0
2023-09-04,2023-09-05,0.11318671435588765,0.0
2023-09-05,2023-09-06,0.11347569410595973,0.0
2023-09-06,2023-09-08,0.1675312690247272,0.0
2023-09-08,2023-09-11,0.1608365484258669,0.0
2023-09-11,2023-09-12,0.2250045349595528,0.0
2023-09-12,2023-09-13,0.0036619826053124714,0.0
2023-09-13,2023-09-14,0.2430372054540261,0.0
2023-09-14,2023-09-15,0.19053359820099314,0.0
2023-09-15,2023-09-18,0.13864471230064387,0.0
2023-09-18,2023-09-19,0.06338367673649335,0.0
2023-09-19,2023-09-20,0.24462733120856167,0.0
2023-09-20,2023-09-21,0.12611970537240386,0.0
2023-09-21,2023-09-22,0.16956118337880122,0.0
2023-09-22,2023-09-25,0.1814304821928438,0.0
2023-09-25,2023-09-26,0.291060186227918,0.0
2023-09-26,2023-09-27,0.10348654611524427,0.0
2023-09-27,2023-09-28,0.10975750872578625,0.0
2023-09-28,2023-09-29,0.39104102063187923,0.0
2023-09-29,2023-10-02,0.16033870969021824,0.0
2023-10-02,2023-10-03,0.2342644884602095,0.0
2023-10-03,2023-10-04,0.06883703935403641,0.0
2023-10-04,2023-10-05,0.19626213229644962,0.0
2023-10-05,2023-10-06,0.3761547025146197,0.0
2023-10-06,2023-10-09,0.09946522302093383,0.0
2023-10-09,2023-10-10,0.19350979917372232,0.0
2023-10-10,2023-10-11,0.17655201019382732,0.0
2023-10-11,2023-10-13,0.1635660178146059,0.0
2023-10-13,2023-10-16,0.2352863489605163,0.0
2023-10-16,2023-10-17,0.18002417695450718,0.0
2023-10-17,2023-10-18,0.44927765147331966,0.0
2023-10-18,2023-10-19,0.07554867117051108,0.0
2023-10-19,2023-10-20,0.2334250914351768,0.0
2023-10-20,2023-10-23,0.18006672941347845,0.0
2023-10-23,2023-10-24,0.1973997958250866,0.0
2023-10-24,2023-10-25,0.15184875542349388,0.0
2023-10-25,2023-10-26,0.12151689384661399,0.0
2023-10-26,2023-10-27,0.06654558672949165,0.0
2023-10-27,2023-10-30,0.1327989899391233,0.0
2023-10-30,2023-10-31,0.004460818694234859,0.0
2023-10-31,2023-11-01,0.13556257207414746,0.0
2023-11-01,2023-11-03,0.1855629046039326,0.0
2023-11-03,2023-11-06,0.1844551180805341,0.0
2023-11-06,2023-11-07,0.13492500265283291,0.0
2023-11-07,2023-11-08,0.0690011566486827,0.0
2023-11-08,2023-11-09,0.13227811780036985,0.0
2023-11-09,2023-11-10,0.15078371172064664,0.0
2023-11-10,2023-11-13,0.0816828372602342,0.0
2023-11-13,2023-11-14,0.12775066428109905,0.0
2023-11-14,2023-11-16,0.11549459295105749,0.0
2023-11-16,2023-11-17,0.061978417145327064,0.0
2023-11-17,2023-11-20,0.1081059550931571,0.0
2023-11-20,2023-11-21,0.11218435746480335,0.0
2023-11-21,2023-11-22,0.0875234999461105,0.0
2023-11-22,2023-11-23,0.19174591830086257,0.0
2023-11-23,2023-11-24,0.20327212952507526,0.0
2023-11-24,2023-11-27,0.18557961234782416,0.0
2023-11-27,2023-11-28,0.14169414162291283,0.0
2023-11-28,2023-11-29,0.12684421646428415,0.0
2023-11-29,2023-11-30,0.06669475589083863,0.0
2023-11-30,2023-12-01,0.1179306314656009,0.0
2023-12-01,2023-12-04,0.12474735814936003,0.0
2023-12-04,2023-12-05,0.18591647114267262,0.0
2023-12-05,2023-12-06,0.11949539338653067,0.0
2023-12-06,2023-12-07,0.07303260615648546,0.0
2023-12-07,2023-12-08,0.06637233612524476,0.0
2023-12-08,2023-12-11,0.12754430503994618,0.0
2023-12-11,2023-12-12,0.1928510056992287,0.0
2023-12-12,2023-12-13,0.1761596534256403,0.0
2023-12-13,2023-12-14,0.12289806665090111,0.0
2023-12-14,2023-12-15,0.15273594339484797,0.0
2023-12-15,2023-12-18,0.3499192300936863,0.0
2023-12-18,2023-12-19,0.15149539363019132,0.0
2023-12-19,2023-12-20,0.12297894206854605,0.0
2023-12-20,2023-12-21,0.17779869032521772,0.0
2023-12-21,2023-12-22,0.2574637440892352,0.0
2023-12-22,2023-12-26,0.11542161115325948,0.0
2023-12-26,2023-12-27,0.2647345882696089,0.0
2023-12-27,2023-12-28,0.06972525932077218,0.0
2023-12-28,2024-01-02,0.1173238767148474,0.0
2024-01-02,2024-01-03,0.12366794146985924,0.0
2024-01-03,2024-01-04,0.07818952444644034,0.0
2024-01-04,2024-01-05,0.06382348808546784,0.0
2024-01-05,2024-01-08,0.12137763458816204,0.0
2024-01-08,2024-01-09,0.116517259201666,0.0
2024-01-09,2024-01-10,0.13133097256281745,0.0
2024-01-10,2024-01-11,0.11173075939866023,0.0
2024-01-11,2024-01-12,0.014357962681872546,0.0
2024-01-12,2024-01-15,0.0034033492160086155,0.0
2024-01-15,2024-01-16,0.12731030566153967,0.0
2024-01-16,2024-01-17,0.19430463702154316,0.0
2024-01-17,2024-01-18,0.11353097203674989,0.0
2024-01-18,2024-01-19,0.06782606334705307,0.0
2024-01-19,2024-01-22,0.1350513139508148,0.0
2024-01-22,2024-01-23,0.1332838654560777,0.0
2024-01-23,2024-01-24,0.07097866870562478,0.0
2024-01-24,2024-01-25,0.18105361855250057,0.0
2024-01-25,2024-01-26,0.07055548554089394,0.0
2024-01-26,2024-01-29,0.17886576424847306,0.0
2024-01-29,2024-01-30,0.1378871651014887,0.0
2024-01-30,2024-01-31,0.0024981230370421086,0.0
2024-01-31,2024-02-01,0.0698019577102946,0.0
2024-02-01,2024-02-02,0.007502197527243997,0.0
