Estrategia,K,Quartil,Retorno_Anual_Bruto,Vol_Anual_Bruto,Sharpe_Bruto,Sortino_Bruto,MDD_Bruto,Retorno_Anual_Liquido,Vol_Anual_Liquido,Sharpe_Liquido,Sortino_Liquido,MDD_Liquido,Tempo_Total_Seg
naive,15,0.25,0.24097807093897328,0.14874940762386107,0.7219442029071231,0.7178640460698245,-0.13086683095590076,0.24097807093897328,0.14874940762386107,0.7219442029071231,0.7178640460698245,-0.13086683095590076,217.5586235523224
gmv,15,0.25,0.17220761424957542,0.09025721992781238,0.4801698646535385,0.4920846349027449,-0.07503616173462428,0.17220761424957542,0.09025721992781238,0.4801698646535385,0.4920846349027449,-0.07503616173462428,6868.830872535706
rp_nonconvex,15,0.25,0.2031848262049707,0.08853371305593398,0.782877458222946,0.8196178475864303,-0.09703350016453259,0.2031848262049707,0.08853371305593398,0.782877458222946,0.8196178475864303,-0.09703350016453259,90966.97678732872
rp_convex,15,0.25,0.18268790262767154,0.08032028035502486,0.6399747782330073,0.6654213523352871,-0.06299726399315052,0.18268790262767154,0.08032028035502486,0.6399747782330073,0.6654213523352871,-0.06299726399315052,114193.7896220684
