Estrategia,K,Quartil,Retorno_Anual_Bruto,Vol_Anual_Bruto,Sharpe_Bruto,Sortino_Bruto,MDD_Bruto,Retorno_Anual_Liquido,Vol_Anual_Liquido,Sharpe_Liquido,Sortino_Liquido,MDD_Liquido,Tempo_Total_Seg
naive,15,0.25,0.2409780709389724,0.1487494076238605,0.7219442029072228,1.0490358985210289,-0.1308668309559007,0.2409780709389724,0.1487494076238605,0.7219442029072228,1.0490358985210289,-0.1308668309559007,217.5586235523224
gmv,15,0.25,0.1722076142495741,0.09025721992781173,0.48016986465371153,0.7033901692736769,-0.07503616173462353,0.1722076142495741,0.09025721992781173,0.48016986465371153,0.7033901692736769,-0.07503616173462353,6868.830872535706
rp_nonconvex,15,0.25,0.20318482620496847,0.08853371305593336,0.7828774582231154,1.172776248133224,-0.09703350016453104,0.20318482620496847,0.08853371305593336,0.7828774582231154,1.172776248133224,-0.09703350016453104,90966.97678732872
rp_convex,15,0.25,0.18268790262766998,0.08032028035502428,0.6399747782331979,0.9463038582185974,-0.06299726399314995,0.18268790262766998,0.08032028035502428,0.6399747782331979,0.9463038582185974,-0.06299726399314995,114193.7896220684
